ID,X,COPIES
0,332932,3
1,332575,11
2,331165,12
3,330511,20
4,329369,20
5,327812,5
6,327421,2
7,326256,8
8,325279,14
9,325019,9
10,324989,4
11,324917,17
12,323131,7
13,323098,20
14,322769,3
15,322569,4
16,321780,4
17,321747,7
18,321418,11
19,321356,19
20,320897,11
21,319613,7
22,319460,16
23,318526,8
24,318277,15
25,316820,4
26,316558,6
27,316301,14
28,316018,10
29,314382,17
30,313370,18
31,313244,7
32,312699,10
33,312215,12
34,312112,14
35,311950,19
36,311609,9
37,311137,19
38,310098,2
39,309822,7
40,308866,3
41,308460,10
42,308389,9
43,307233,15
44,306895,8
45,306260,18
46,306250,15
47,305824,8
48,305421,12
49,303529,1
50,302405,17
51,302050,3
52,301715,4
53,301156,20
54,297806,13
55,297805,13
56,296078,13
57,295621,12
58,295552,13
59,295343,9
60,293792,4
61,293437,15
62,293293,9
63,292300,4
64,290106,2
65,289526,17
66,287309,20
67,286198,20
68,284761,13
69,284728,3
70,284155,5
71,283429,10
72,283333,16
73,282670,12
74,282128,14
75,281930,11
76,281713,8
77,281244,18
78,281043,14
79,279851,15
80,279772,18
81,279283,10
82,277496,20
83,277341,8
84,276968,6
85,276570,16
86,275642,4
87,275432,7
88,275317,10
89,275228,13
90,273076,17
91,272789,20
92,272404,18
93,271790,19
94,270980,15
95,270506,14
96,270430,3
97,267784,19
98,267339,5
99,267299,2
100,267116,10
101,266148,3
102,264291,8
103,260835,13
104,259068,7
105,257181,1
106,255467,2
107,255337,15
108,254686,10
109,253268,4
110,253258,6
111,252618,2
112,252258,16
113,251417,17
114,250644,4
115,248171,12
116,246528,14
117,245964,10
118,245342,16
119,245221,16
120,243396,8
121,242497,3
122,241616,19
123,241239,18
124,241025,10
125,240862,14
126,240802,18
127,240063,18
128,238893,2
129,237688,2
130,237192,19
131,237140,7
132,236879,4
133,236271,5
134,236137,3
135,236092,5
136,235606,14
137,235381,5
138,235302,11
139,235141,16
140,234627,8
141,233567,8
142,233423,14
143,232152,14
144,231396,19
145,230267,11
146,230036,3
147,229472,4
148,229366,20
149,229307,5
150,229293,10
151,228659,13
152,228066,15
153,227773,11
154,227654,7
155,226960,8
156,226921,8
157,226705,14
158,225702,11
159,224977,4
160,223307,14
161,223084,1
162,222882,1
163,221520,13
164,221401,20
165,221233,8
166,220012,15
167,219810,19
168,219584,6
169,218967,6
170,218698,2
171,218230,5
172,218225,18
173,218037,4
174,216652,2
175,216372,18
176,215020,5
177,214650,15
178,214400,3
179,214085,6
180,213930,4
181,212590,8
182,212557,4
183,211740,14
184,211144,6
185,210811,13
186,209599,15
187,209504,18
188,206143,12
189,205972,16
190,205887,8
191,205569,13
192,204591,7
193,204394,11
194,204353,20
195,203896,18
196,203599,15
197,202935,16
198,202605,1
199,202037,4
200,201338,13
201,200420,7
202,198768,14
203,197944,16
204,197845,20
205,197343,17
206,196001,9
207,195713,6
208,194943,1
209,193835,18
210,193509,7
211,192045,6
212,191709,13
213,191619,8
214,190586,16
