ID,X,COPIES
0,329423,9
1,327968,6
2,327093,9
3,325484,12
4,323666,2
5,323357,15
6,322543,20
7,320733,9
8,319661,6
9,318394,13
10,315880,20
11,315597,4
12,315046,15
13,314856,9
14,307325,20
15,304968,3
16,301049,5
17,298829,19
18,298425,4
19,297192,6
20,296889,6
21,294954,14
22,293559,6
23,290206,9
24,287539,11
25,287112,6
26,286914,13
27,286392,11
28,286252,15
29,281247,9
30,278463,18
31,275944,15
32,275011,5
33,273137,12
34,270459,16
35,269414,9
36,268769,17
37,268648,3
38,268374,9
39,266496,4
40,266095,13
41,264271,8
42,263549,9
43,262392,16
44,260014,18
45,257854,20
46,256479,16
47,255873,10
48,255849,18
49,250583,17
50,245694,3
51,244245,18
52,243697,7
53,241939,16
54,241652,18
55,239180,20
56,238841,4
57,238779,16
58,238572,4
59,235884,8
60,225712,6
61,222672,18
62,221666,3
63,221657,8
64,219054,11
65,213512,5
66,212575,18
67,212239,6
68,210548,2
69,209011,6
70,208385,7
71,207555,7
72,202835,10
73,200615,16
74,199980,8
75,197678,12
76,194202,17
77,190104,3
78,189178,11
79,183754,5
80,177543,15
81,176517,1
82,175662,11
83,174992,17
84,170077,12
85,168718,8
86,161565,6
87,161448,20
88,158397,13
89,155463,16
90,153898,3
91,153535,14
92,151997,13
93,151705,1
94,150606,3
95,148850,18
96,141387,8
97,138161,5
98,129935,7
99,125098,7
100,125081,2
101,124834,8
102,123010,18
103,121666,9
104,120712,17
105,115015,2
106,109193,1
107,109064,16
108,107537,7
109,105586,5
110,104778,3
111,103797,16
112,103238,17
113,101182,4
114,90499,4
115,83652,10
116,83354,12
117,79640,18
118,79216,2
119,74979,17
120,74779,18
121,72991,16
122,71203,4
123,70129,11
124,68159,18
