ID,X,COPIES
0,333097,20
1,332335,7
2,330297,13
3,330048,12
4,329947,11
5,329410,12
6,329324,16
7,328035,3
8,327752,19
9,327590,13
10,327486,2
11,327227,15
12,327094,6
13,326977,2
14,326966,4
15,326804,6
16,326631,7
17,326063,12
18,326017,1
19,325959,5
20,325861,1
21,325599,8
22,324555,14
23,324079,6
24,323695,12
25,323589,4
26,322976,1
27,322252,6
28,322140,12
29,320440,3
30,319739,5
31,319636,7
32,319412,11
33,318669,3
34,318128,11
35,317544,12
36,317380,5
37,317247,18
38,317184,11
39,316903,9
40,316586,4
41,316431,16
42,315785,7
43,315682,3
44,315601,8
45,315548,18
46,315236,14
47,313851,3
48,312820,4
49,312722,3
50,312453,2
51,312370,2
52,311692,4
53,310856,1
54,310394,15
55,309886,14
56,309633,18
57,308234,5
58,308163,16
59,307428,17
60,307068,5
61,305972,10
62,305836,6
63,305582,13
64,305246,18
65,302345,9
66,302121,8
67,301210,10
68,300059,3
69,299275,16
70,299271,13
71,298446,10
72,297695,6
73,297431,2
74,295389,10
75,295131,8
76,294601,11
77,294478,1
78,293838,10
79,292450,6
80,290352,2
81,289779,17
82,289750,4
83,289353,11
84,289155,15
85,289100,1
86,288441,12
87,288428,3
88,287248,16
89,286950,12
90,286653,3
91,286230,12
92,284735,6
93,284243,6
94,283634,10
95,283186,2
96,283012,11
97,282871,7
98,282526,3
99,282405,7
100,281292,16
101,281122,1
102,280368,13
103,279714,8
104,279231,10
105,278035,16
106,277420,8
107,276844,10
108,276833,6
109,276787,10
110,276784,17
111,276357,15
112,275902,11
113,275865,4
114,272270,17
115,271946,16
116,270445,9
117,270443,3
118,270253,4
119,269640,6
120,269602,20
121,268636,10
122,268522,5
123,268354,5
124,268107,17
125,267766,10
126,267642,19
127,267109,14
128,265751,12
129,265418,20
130,265209,19
131,264076,6
132,263860,20
133,263682,5
134,263657,17
135,263605,8
136,262214,15
137,260862,18
138,260735,15
139,260378,7
140,260367,13
141,259987,10
142,258984,4
143,258511,15
144,258426,7
145,257723,4
146,257375,10
147,257139,14
148,257092,14
149,256839,16
150,256367,4
151,255125,11
152,254833,17
153,254198,13
154,253868,4
155,253840,8
156,253395,20
157,253080,2
158,252928,11
159,251827,11
160,251773,4
161,251210,16
162,249971,1
163,249822,5
164,249597,9
165,249380,4
166,248574,13
167,248006,1
168,247918,14
169,247870,11
170,245911,17
171,244556,4
172,244311,9
173,243448,4
174,241432,2
175,240767,10
176,240300,11
177,239985,3
178,239520,4
179,239456,2
180,239096,17
181,237945,2
182,237821,13
183,237367,5
184,236568,6
185,235570,19
186,235340,9
187,234589,7
188,233936,20
189,233711,12
190,233634,16
191,233113,6
192,232784,7
193,231336,20
194,230737,12
195,230702,8
196,230156,7
197,230108,11
198,229977,20
199,229960,3
200,229182,2
201,229009,7
202,228188,2
203,228079,8
204,228050,9
205,227997,15
206,227284,1
207,226515,6
208,226179,5
209,226119,12
210,225071,12
211,224386,4
212,223148,2
213,221845,19
214,220267,1
215,218328,16
216,218261,16
217,217171,12
218,217113,20
219,216818,6
220,216481,1
221,216190,2
222,215658,5
223,212833,14
224,212310,10
225,212173,19
226,211656,18
227,210587,12
228,210363,17
229,210229,5
230,209577,12
231,209543,2
232,208641,4
233,208487,11
234,207459,13
235,207411,2
236,206945,20
237,206626,18
238,206266,4
239,206255,15
240,204825,1
241,204466,7
242,203788,18
243,203132,9
244,202806,6
245,202688,5
246,202658,1
247,201830,2
248,201459,4
249,201072,6
250,200797,8
251,200652,14
252,200459,18
253,200326,1
254,200137,10
255,200013,16
256,199289,6
257,198324,4
258,198169,9
259,197649,12
260,197631,6
261,194652,4
262,193124,17
263,192792,17
264,192253,17
265,192085,4
266,190137,4
267,188667,5
268,188402,16
269,188281,2
270,187714,9
271,186593,8
272,185954,2
273,185846,10
274,185229,7
275,184721,8
276,184270,19
277,184093,3
278,182983,14
279,182588,5
280,182347,16
281,181379,10
282,180933,3
283,180565,15
284,180133,7
285,179968,19
286,179867,18
287,179367,3
288,179339,17
289,178884,4
290,177867,20
291,177802,19
292,174686,7
293,174523,17
294,173882,16
295,173057,8
296,171255,1
297,171225,16
298,171203,2
299,170805,9
300,170097,1
301,168348,13
302,168165,20
303,168109,5
304,167664,15
305,166766,6
306,166637,14
307,166440,8
308,165618,12
309,164774,7
310,164706,9
311,163802,18
312,163249,14
313,162202,6
314,161501,15
315,161322,1
316,161135,1
317,159705,5
318,159148,12
319,157866,18
320,157724,16
321,157367,16
322,157215,13
323,157120,18
324,156256,4
325,156093,6
326,155495,13
327,154983,1
328,154177,18
329,154114,4
330,153653,15
331,153168,6
332,153138,12
333,153067,4
334,152635,18
335,152517,11
336,151989,1
337,151681,8
338,151605,14
339,151465,7
340,151229,3
341,151181,7
342,151018,18
343,150176,5
344,149111,13
345,147983,20
346,147288,12
347,146026,2
348,145942,3
349,144999,10
350,144389,17
351,144266,10
352,143724,10
353,143512,11
354,143377,4
355,143033,4
356,142418,4
357,141833,4
358,141391,8
359,141365,17
360,137518,14
361,137468,2
362,135786,5
363,135094,8
364,135021,5
365,134072,13
366,133839,13
367,133535,2
368,132625,17
369,132313,9
370,132041,20
371,131832,18
372,131658,9
373,131568,17
374,130824,13
375,130752,8
376,130596,1
377,128332,6
378,127272,4
379,126214,17
380,126154,6
381,126102,18
382,124029,9
383,123559,5
384,123225,4
385,123112,13
386,122983,17
387,122807,6
388,122462,2
389,121872,7
390,121847,3
391,121460,17
392,120943,19
393,120696,14
394,119316,10
395,118758,13
396,118453,15
397,118222,15
398,117792,11
399,117640,18
400,116191,4
401,116122,14
402,115876,5
403,114447,3
404,114394,7
405,113153,20
406,113127,10
407,113121,6
408,113037,19
409,110599,10
410,109236,17
411,108063,3
412,107659,16
413,107635,11
414,107358,14
415,106599,1
416,106527,9
417,106425,4
418,106187,13
419,105159,13
420,104996,9
421,104666,16
422,104622,17
423,103803,16
424,103245,12
425,103145,9
426,102937,10
427,102500,2
428,102460,18
429,102369,14
430,101565,5
431,100467,20
432,100161,6
433,99106,15
434,98831,17
435,98793,17
436,98784,10
437,98313,14
438,97267,18
439,97232,7
440,97228,4
441,96616,2
442,96468,12
443,94753,2
444,94743,8
445,93339,3
446,92949,14
447,92410,20
448,91409,2
449,90823,5
450,90331,5
451,89177,14
452,87207,6
453,86444,11
454,86402,6
455,86011,13
456,85188,19
457,84302,3
458,83339,7
459,82934,12
460,82788,6
