ID,X,COPIES
0,326099,15
1,325812,10
2,324798,1
3,323612,6
4,322826,11
5,322729,4
6,318672,15
7,318650,12
8,317161,14
9,316971,18
10,315916,4
11,314541,10
12,313814,16
13,308948,17
14,308353,18
15,307254,8
16,301165,16
17,298622,9
18,297003,15
19,296613,1
20,289176,7
21,288213,18
22,287963,13
23,282056,13
24,280316,4
25,276457,16
26,272251,11
27,271022,19
28,270980,9
29,270734,1
30,265511,11
31,264001,2
32,260903,16
33,257893,14
34,256084,5
35,250502,7
36,249896,5
37,249758,7
38,247563,12
39,247484,19
40,247252,1
41,246980,14
42,244286,6
43,242895,13
44,242609,20
45,238603,12
46,231882,12
47,231335,2
48,231263,15
49,230974,10
50,225361,9
51,225147,14
52,224519,1
53,223563,2
54,222974,7
55,218471,4
56,215138,5
57,214773,15
58,212362,20
59,209258,17
60,205988,8
61,200088,19
62,196069,8
63,193682,8
64,193408,6
65,192678,8
66,192449,9
67,192091,19
68,191805,4
69,188012,16
70,187304,6
71,186079,9
72,185339,14
73,178972,11
74,174293,6
75,171687,8
76,168724,18
77,166092,12
78,165737,3
79,164102,17
80,161964,8
81,156898,4
82,156843,11
83,156567,16
84,156276,4
85,153358,12
86,151626,12
87,148406,20
88,147283,10
89,145104,20
90,143567,12
91,141818,12
92,139883,7
93,137500,14
94,127984,6
95,127499,5
96,125844,8
97,124759,12
98,122430,6
99,122167,2
100,121057,14
101,116649,10
102,112661,7
103,111349,10
104,108454,17
105,108405,6
106,106953,1
107,105950,5
108,102186,16
109,95640,4
110,93893,3
111,87335,5
112,86907,17
113,86763,1
114,86265,13
115,85659,8
116,84729,17
117,83980,17
118,82354,14
119,82115,8
120,78669,3
121,76584,20
122,73709,4
123,72584,14
124,66703,1
