        40       100       100
      1653        57        29         1
      2448        36        68         1
      3780        60        63         3
      3250        50        65         1
      1768        26        68         1
      2088        58        36         1
      3082        46        67         1
      3078        57        54         2
      2530        46        55         3
      5037        69        73         1
      2040        68        30         3
      1392        29        48         1
      3120        65        48         1
      2356        38        62         2
      1406        38        37         2
      2162        47        46         4
      4200        70        60         3
      2622        38        69         4
      2332        53        44         4
      1827        29        63         3
      3933        69        57         1
      2080        65        32         2
      1258        34        37         2
      2124        36        59         3
      1400        56        25         2
      1350        54        25         3
       725        29        25         2
      2280        38        60         1
      3404        74        46         1
      2444        47        52         2
      1598        34        47         3
      1134        42        27         1
      3819        67        57         2
      1591        43        37         4
      1395        31        45         3
      3283        67        49         1
      2479        37        67         2
      1247        29        43         1
      1566        27        58         1
      1040        26        40         4
