        40       100       100
      2613        67        39         3
      2345        67        35         3
      1768        34        52         2
      4662        74        63         2
       800        32        25         1
      4020        67        60         2
      4070        74        55         4
      2450        49        50         3
      3366        51        66         3
      3300        66        50         3
      1122        34        33         4
      2124        36        59         3
      4032        72        56         3
      1537        29        53         3
      2124        36        59         2
      1350        54        25         3
      2944        46        64         1
      2769        71        39         1
      1134        42        27         1
       899        29        31         1
      1326        51        26         2
      1590        30        53         2
      3358        73        46         3
      1700        68        25         4
      1932        28        69         1
      1144        44        26         1
      4092        66        62         3
      2400        60        40         3
      3162        51        62         1
      1736        31        56         4
      1230        41        30         2
      4896        72        68         4
      2176        64        34         2
      2553        37        69         4
      3540        60        59         1
      1275        51        25         2
      4270        70        61         3
      2590        74        35         1
       980        35        28         2
      4692        68        69         4
