        40       100       100
       972        27        36         2
      4248        59        72         1
      2116        46        46         1
      2223        57        39         3
      2176        64        34         2
      1568        49        32         2
      1530        34        45         3
      4453        73        61         2
      3162        62        51         2
      1008        36        28         1
      2464        56        44         3
      1462        43        34         1
      1350        50        27         3
      1952        32        61         1
      1776        48        37         2
      1410        30        47         1
      1200        40        30         1
      4095        65        63         4
      2600        65        40         4
      2970        55        54         4
      2160        72        30         2
      2891        49        59         2
      1885        65        29         1
      2295        51        45         4
       945        35        27         3
      2112        44        48         2
       896        28        32         4
      3762        66        57         3
      1971        73        27         1
      2907        57        51         1
      1015        35        29         1
      3960        66        60         1
      1980        55        36         1
      1980        55        36         2
      3080        55        56         3
      3960        66        60         4
      3136        56        56         3
      4118        58        71         3
      4899        69        71         2
      3053        71        43         4
