        40       100       100
      3640        56        65         2
      2059        71        29         2
      1932        69        28         3
      3762        57        66         4
      2695        55        49         1
      2088        72        29         2
      2100        50        42         3
      4968        69        72         1
      2028        39        52         4
       800        32        25         3
      2142        51        42         1
      2665        41        65         1
      3315        51        65         4
      2415        69        35         3
      2911        71        41         2
      2668        58        46         2
      2107        43        49         1
      2016        63        32         4
      1408        32        44         3
      1764        49        36         2
      3510        54        65         4
      5180        70        74         4
      3240        60        54         2
      3650        73        50         1
      1372        49        28         4
      3456        48        72         4
      2068        44        47         1
      2924        43        68         1
      4830        69        70         4
      1932        28        69         3
      3808        56        68         2
      3835        59        65         2
      1953        31        63         2
      3968        62        64         1
      1674        54        31         3
      3477        61        57         3
      3328        64        52         1
      2538        54        47         4
      1652        28        59         4
      2555        35        73         1
