        40       100       100
      2484        36        69         2
      2184        39        56         1
      2537        43        59         3
       702        27        26         2
      2730        39        70         3
       800        25        32         1
      3180        53        60         1
      3000        50        60         1
      4160        65        64         2
      3149        47        67         3
      1725        69        25         2
      1156        34        34         3
      1323        49        27         1
      1700        34        50         2
       952        34        28         3
      2709        63        43         4
      2242        59        38         2
      2993        41        73         4
      3080        56        55         3
      2080        40        52         4
      2808        72        39         1
       957        33        29         4
      1295        35        37         4
       957        33        29         2
      1813        37        49         2
      2928        61        48         2
      2052        57        36         1
      2072        28        74         3
      2860        44        65         2
      3654        63        58         3
      1650        55        30         4
      3723        73        51         3
       875        35        25         4
      1701        27        63         1
      2376        54        44         1
      2052        38        54         1
      2176        32        68         3
      3182        74        43         4
      2967        69        43         1
       961        31        31         3
