        40       100       100
      1054        31        34         1
      1100        25        44         1
      1056        32        33         4
      1764        42        42         2
      2280        57        40         3
      2583        63        41         1
      2108        68        31         1
      3024        54        56         3
      2448        36        68         1
      1998        74        27         4
      1470        49        30         1
      2418        62        39         2
      1950        65        30         3
      3224        62        52         1
      2750        50        55         2
      1450        58        25         2
      1404        26        54         4
      3528        56        63         3
      1476        41        36         2
      1564        34        46         1
      1476        36        41         4
       899        29        31         4
      1850        25        74         2
      2401        49        49         2
      1152        36        32         1
      1632        32        51         4
      4278        69        62         4
      1785        51        35         2
      4278        69        62         3
      2418        39        62         3
      4221        67        63         1
      2852        46        62         3
      1596        42        38         3
      2482        34        73         1
      1300        50        26         3
      1802        34        53         2
      2650        50        53         2
      2072        37        56         4
      1984        64        31         1
      3906        62        63         4
