        40       100       100
      1960        40        49         2
      3306        58        57         3
      2592        72        36         4
      1650        33        50         3
      4662        63        74         3
      2160        48        45         2
      1485        55        27         1
      1794        69        26         2
      4047        71        57         1
      1640        40        41         2
      1140        38        30         4
      1479        51        29         3
      3212        73        44         1
      4680        72        65         4
      1728        54        32         1
      3477        61        57         1
      1702        46        37         1
      2145        65        33         1
      2350        50        47         2
      2703        51        53         2
      2294        37        62         2
      1189        29        41         1
      4536        72        63         3
      2142        63        34         1
      2028        39        52         4
      2312        34        68         2
      4020        60        67         3
      1530        51        30         4
      3650        50        73         4
      1656        36        46         3
      3575        65        55         4
      4015        73        55         4
      2365        55        43         4
      3350        50        67         3
      1296        27        48         2
      3869        53        73         1
      3102        66        47         3
      2756        52        53         3
      4473        71        63         3
      3621        71        51         4
