        20       100       100
       414        23        18         1
       169        13        13         1
      1457        47        31         1
      1372        49        28         1
       390        10        39         1
      1302        31        42         1
       880        22        40         1
       777        37        21         1
       624        48        13         1
       322        14        23         1
       714        34        21         1
       340        10        34         1
      1440        48        30         1
       480        10        48         1
       720        36        20         1
       560        14        40         1
      1840        46        40         1
       768        24        32         1
       720        40        18         1
       836        19        44         1
