        20       100       100
       832        26        32         1
       403        31        13         1
      1295        37        35         1
       494        19        26         1
       816        34        24         1
       299        13        23         1
       285        19        15         1
       348        29        12         1
      1058        46        23         1
       900        45        20         1
      1568        32        49         1
       144        12        12         1
      1312        32        41         1
      1480        37        40         1
       437        23        19         1
       320        16        20         1
       960        32        30         1
       900        30        30         1
      1804        44        41         1
      1845        45        41         1
