        20       100       100
      1088        32        34         1
       540        27        20         1
       645        15        43         1
      1054        31        34         1
      1248        48        26         1
       851        23        37         1
      2058        49        42         1
       341        11        31         1
      1610        46        35         1
       390        10        39         1
      1116        31        36         1
      2107        49        43         1
      1632        48        34         1
      1274        26        49         1
      1540        44        35         1
      1260        35        36         1
       364        26        14         1
       558        18        31         1
       924        22        42         1
       320        16        20         1
