        20       100       100
       546        14        39         1
      2156        49        44         1
       588        14        42         1
      1085        31        35         1
       697        17        41         1
      1419        43        33         1
       357        17        21         1
       680        34        20         1
      1288        46        28         1
       420        12        35         1
      1920        48        40         1
       774        43        18         1
       480        32        15         1
       782        34        23         1
      1247        43        29         1
       442        13        34         1
       576        32        18         1
      2058        42        49         1
       405        15        27         1
       912        38        24         1
