        20       100       100
      1296        36        36         1
       594        27        22         1
      1960        40        49         1
       540        15        36         1
       266        14        19         1
       250        10        25         1
      1218        29        42         1
      1230        41        30         1
       564        47        12         1
      1110        30        37         1
      1054        31        34         1
       559        43        13         1
       322        14        23         1
      2254        49        46         1
      1440        48        30         1
       247        13        19         1
       812        28        29         1
       598        23        26         1
       703        37        19         1
       891        27        33         1
