ID,WIDTH,HEIGHT,GROUP
0,7,10,0
1,8,3,1
2,1,9,2
3,7,1,3
4,4,10,4
5,3,2,5
6,2,6,5
7,8,7,6
8,1,4,7
9,4,3,8
10,7,7,9
11,4,2,10
12,4,8,11
13,4,11,12
14,4,11,13
15,7,4,13
16,5,11,13
17,5,6,14
18,3,11,15
19,7,4,16
20,6,11,16
21,8,3,16
22,2,5,16
23,6,8,17
24,7,12,17
25,3,1,17
26,6,8,18
27,3,3,18
28,1,3,18
29,3,10,19
30,3,4,20
31,3,12,21
32,3,1,22
33,1,9,23
34,3,10,24
35,6,12,25
36,8,9,26
37,5,11,27
38,7,12,28
39,3,11,29
40,1,8,30
41,8,8,31
42,8,2,32
43,4,5,33
44,8,8,34
45,7,12,35
46,4,5,36
47,4,8,37
48,3,7,38
49,4,5,39
50,4,10,39
51,7,11,40
52,1,11,41
53,1,1,42
54,6,2,43
55,3,10,44
56,7,8,45
57,6,12,46
58,3,8,47
59,2,9,47
60,4,11,48
61,2,3,49
62,5,8,50
63,5,1,51
64,5,10,52
65,8,11,53
66,2,9,54
67,6,7,54
68,8,12,55
69,5,11,56
70,7,2,56
71,4,10,57
72,6,3,58
73,3,7,59
74,6,5,59
75,2,7,59
76,2,11,60
77,8,4,61
78,3,8,62
79,2,1,63
