ID,WIDTH,HEIGHT,GROUP
0,4,11,0
1,1,3,0
2,3,10,1
3,7,1,2
4,7,8,2
5,8,7,3
6,4,11,3
7,6,8,4
8,3,10,5
9,7,11,6
10,4,10,7
11,8,8,8
12,3,3,9
13,6,11,10
14,2,4,10
15,5,11,11
16,5,11,12
17,8,3,12
18,6,12,13
19,3,10,14
20,6,7,14
21,7,7,15
22,6,11,16
23,7,12,16
24,7,12,17
25,3,8,17
26,3,7,18
27,3,12,19
28,4,5,19
29,4,8,20
30,4,5,21
31,3,1,22
32,4,3,23
33,2,11,24
34,8,10,25
35,8,2,26
36,1,9,27
37,3,11,28
38,1,3,29
39,4,2,30
40,2,6,31
41,6,5,32
42,3,11,33
43,7,4,33
44,1,9,34
45,8,4,35
46,2,1,36
47,4,10,36
48,3,4,37
49,3,7,38
50,8,9,39
51,1,11,40
52,3,1,41
53,5,6,42
54,7,12,43
55,1,11,44
56,1,1,45
57,5,9,46
58,8,8,47
59,6,5,48
60,7,9,49
61,4,10,50
62,6,7,51
63,2,4,51
64,4,12,51
65,2,5,52
66,5,10,53
67,2,7,54
68,6,2,54
69,2,9,55
70,4,8,56
71,7,2,56
72,3,2,56
73,1,4,57
74,3,7,58
75,6,8,59
76,7,4,59
77,6,7,60
78,2,3,61
79,4,5,62
80,4,11,62
81,1,1,63
82,6,3,64
83,7,7,65
84,2,5,65
85,1,8,66
86,7,4,67
87,6,12,68
88,3,8,69
89,2,9,70
90,5,1,71
91,8,3,72
92,6,4,73
93,5,11,74
94,7,10,75
95,6,9,76
96,8,11,77
97,5,8,77
98,8,3,78
99,8,12,79
