ID,WIDTH,HEIGHT,GROUP
0,6,8,0
1,7,10,1
2,1,8,2
3,3,8,3
4,3,6,4
5,5,10,5
6,8,8,6
7,2,1,7
8,5,1,8
9,3,11,9
10,8,12,10
11,3,3,11
12,3,6,12
13,4,5,13
14,7,12,14
15,3,12,15
16,6,12,16
17,1,7,17
18,4,12,18
19,5,6,19
20,5,1,20
21,3,2,21
22,5,9,22
23,2,6,23
24,7,10,24
25,3,10,25
26,8,10,26
27,3,3,27
28,6,8,28
29,6,2,29
30,1,12,30
31,8,9,31
32,2,4,32
33,1,9,33
34,3,1,34
35,6,2,35
36,4,2,36
37,8,12,37
38,3,4,38
39,6,7,39
40,5,5,40
41,4,11,41
42,3,11,42
43,3,8,43
44,4,8,44
45,3,4,45
46,6,3,46
47,4,11,47
48,4,11,48
49,8,3,48
50,7,12,49
51,2,3,49
52,2,7,49
53,7,11,49
54,8,8,50
55,1,3,50
56,2,4,50
57,1,11,51
58,1,3,52
59,7,4,53
60,4,8,54
61,1,1,55
62,4,1,56
63,5,9,57
64,7,9,58
65,7,1,59
66,2,9,59
67,4,6,60
68,8,8,61
69,6,5,62
70,2,7,63
71,3,7,64
72,8,4,65
73,5,10,65
74,8,11,65
75,3,11,66
76,4,3,66
77,1,4,66
78,6,6,66
79,5,4,67
80,4,7,68
81,2,5,68
82,3,2,69
83,6,2,70
84,3,11,71
85,6,1,72
86,3,8,73
87,7,7,74
88,8,7,75
89,3,2,76
90,8,11,77
91,8,3,77
92,3,7,78
93,6,12,79
94,6,9,80
95,1,2,81
96,8,11,82
97,6,10,82
98,5,10,82
99,5,11,83
100,1,1,84
101,2,11,84
102,7,7,85
103,1,9,85
104,1,10,86
105,4,2,87
106,6,8,88
107,8,10,89
108,3,12,90
109,7,12,90
110,3,1,91
111,1,1,92
112,8,7,93
113,4,11,94
114,4,11,95
115,7,2,96
116,1,8,96
117,7,8,96
118,7,11,96
119,5,9,96
120,2,5,96
121,2,11,97
122,3,7,98
123,5,10,99
124,5,1,100
125,1,6,101
126,1,1,102
127,1,2,103
128,1,8,104
129,5,1,105
130,7,4,106
131,4,10,106
132,2,4,106
133,5,6,107
134,6,8,107
135,3,9,107
136,6,7,108
137,3,10,109
138,6,5,110
139,1,8,111
140,7,6,112
141,6,1,112
142,4,10,113
143,1,11,113
144,1,1,113
145,6,1,114
146,8,2,115
147,5,5,116
148,4,3,116
149,5,11,117
150,8,3,118
151,6,12,119
152,8,3,120
153,5,11,121
154,8,7,122
155,6,3,123
156,5,2,124
157,8,10,125
158,7,4,126
159,4,10,127
160,7,7,128
161,1,9,129
162,3,10,130
163,4,3,131
164,6,9,132
165,6,1,133
166,7,12,134
167,5,9,135
168,4,2,136
169,2,5,137
170,1,3,138
171,6,4,139
172,2,8,140
173,1,9,141
174,5,11,142
175,4,2,143
176,8,3,143
177,6,11,144
178,8,1,144
179,7,7,145
180,5,5,146
181,4,5,147
182,2,9,147
183,4,5,147
184,7,4,148
185,3,8,148
186,5,8,148
187,5,8,149
188,6,7,149
189,8,6,150
190,4,8,151
191,5,3,152
192,8,11,153
193,7,4,153
194,8,1,154
195,4,5,155
196,4,12,156
197,5,5,157
198,3,1,158
199,6,11,159
