        40       100       100
      1632        48        34         3
      1189        41        29         3
       266        19        14         3
       792        18        44         3
       352        16        22         3
       602        14        43         1
      1428        34        42         3
       374        11        34         1
      1178        38        31         1
       810        18        45         3
       992        32        31         3
      1806        42        43         3
      1085        35        31         3
       405        15        27         4
      1376        43        32         2
       629        37        17         2
       891        33        27         4
      1440        36        40         4
      1978        46        43         2
       752        47        16         3
       630        35        18         4
       748        17        44         4
       308        14        22         3
      1305        29        45         1
      1978        46        43         2
       858        22        39         1
       800        20        40         1
      1462        43        34         3
       385        11        35         3
       900        30        30         1
      1120        35        32         4
       726        22        33         1
       364        13        28         2
       630        42        15         3
      1400        35        40         2
      1012        46        22         3
      1776        37        48         1
       820        20        41         1
       345        23        15         1
       798        42        19         3
