        40       100       100
      1140        30        38         4
       480        10        48         3
       380        19        20         1
      1312        32        41         1
      1330        38        35         1
       450        25        18         4
      1519        49        31         4
       616        28        22         2
      2016        42        48         1
       410        10        41         1
      1288        46        28         1
      1092        42        26         1
       440        10        44         3
      1078        49        22         3
       220        20        11         2
       999        37        27         3
      1519        49        31         2
       748        44        17         1
       736        46        16         2
       780        20        39         4
       874        23        38         2
      1116        31        36         3
       391        23        17         1
       660        33        20         2
       600        40        15         2
      1056        44        24         1
      1452        33        44         3
       420        28        15         1
      1176        42        28         2
       410        41        10         1
      1287        39        33         1
      1672        44        38         1
      1000        25        40         4
       966        42        23         2
       432        18        24         2
       564        47        12         3
      1232        44        28         3
       966        23        42         2
       528        11        48         1
       990        45        22         1
