        40       100       100
      1050        25        42         4
       558        31        18         1
       644        14        46         3
       348        12        29         3
      1372        49        28         1
       504        42        12         2
       608        19        32         3
      1344        48        28         4
       570        19        30         3
       350        14        25         1
       546        21        26         4
      1269        27        47         3
       559        13        43         2
      1880        40        47         1
       600        25        24         1
       260        20        13         1
       650        26        25         2
      1326        39        34         3
       690        30        23         4
      1032        43        24         1
       810        30        27         2
       375        25        15         3
      1520        38        40         1
      1155        33        35         1
       253        11        23         3
      1064        38        28         4
      1230        30        41         2
      1040        40        26         4
       512        16        32         4
      1240        40        31         4
      1518        33        46         2
      1665        45        37         4
      1722        42        41         3
       703        37        19         1
       836        38        22         1
      1104        46        24         2
       616        44        14         2
      1008        42        24         2
      1110        37        30         2
       480        15        32         3
