        40       100       100
       675        25        27         1
      2303        49        47         3
       960        30        32         3
       448        32        14         4
      1443        39        37         2
       690        23        30         3
       208        16        13         1
       528        12        44         2
       702        27        26         1
      1680        48        35         3
      1131        29        39         2
      2115        47        45         1
       495        11        45         2
      1710        45        38         4
       676        26        26         2
       340        10        34         3
       486        18        27         2
       576        18        32         3
       585        45        13         3
       504        28        18         4
      1419        33        43         1
       546        21        26         4
      1408        44        32         1
       704        32        22         4
       805        23        35         4
       725        25        29         4
       760        20        38         4
       264        22        12         4
      2256        47        48         3
       414        18        23         4
       924        28        33         2
       864        36        24         1
       780        26        30         4
       456        38        12         2
      1050        30        35         1
       564        12        47         4
       504        21        24         3
       552        24        23         4
       518        37        14         2
      2160        45        48         2
