        40       100       100
      2025        45        45         2
       544        16        34         1
       341        11        31         1
       555        15        37         3
       672        42        16         1
       399        21        19         1
       805        35        23         1
       952        28        34         3
      1104        48        23         1
       378        27        14         4
       990        30        33         2
       564        12        47         2
       792        22        36         2
      1305        45        29         4
       931        19        49         3
       468        18        26         2
       330        10        33         1
      1232        28        44         4
       760        20        38         3
      1656        46        36         4
       240        10        24         4
       765        45        17         1
      1596        38        42         1
      1540        44        35         3
      1225        25        49         3
       882        49        18         2
      1144        44        26         3
       176        11        16         1
       592        16        37         2
      1064        38        28         3
       945        45        21         2
       798        38        21         3
       966        42        23         3
       525        21        25         3
       630        30        21         2
      1666        34        49         2
       432        24        18         3
       364        14        26         2
       903        43        21         3
      1152        32        36         3
