        40       100       100
      1656        36        46         3
       725        25        29         3
       323        19        17         2
      1008        28        36         4
      1599        39        41         1
      1050        35        30         3
      1085        35        31         1
       324        27        12         3
      1188        44        27         2
       462        22        21         2
       936        24        39         2
       384        32        12         2
       798        21        38         3
       264        22        12         2
       336        16        21         4
      1188        36        33         4
      1813        49        37         3
       882        21        42         1
       792        24        33         2
       414        23        18         3
       518        14        37         4
       256        16        16         1
      2303        49        47         4
       345        15        23         1
       304        16        19         1
       224        14        16         2
      1120        40        28         2
       224        16        14         4
       240        12        20         2
       552        24        23         1
       663        39        17         1
      1240        40        31         2
       506        11        46         4
       518        37        14         1
      1372        49        28         3
      1092        26        42         3
      1584        33        48         1
       391        23        17         1
      1640        40        41         1
       264        24        11         4
