        40       100       100
       517        11        47         1
       840        40        21         3
      1886        41        46         1
       713        31        23         3
       400        20        20         4
       510        15        34         1
      1400        35        40         4
       595        35        17         3
      1710        38        45         2
      1764        36        49         4
      1794        46        39         3
       806        26        31         2
      1715        35        49         2
      1216        38        32         3
       325        13        25         1
      1360        40        34         2
      1102        38        29         4
       450        30        15         1
       780        20        39         2
      1287        39        33         1
      1170        39        30         3
       378        27        14         1
       620        31        20         3
       180        10        18         4
       860        43        20         2
       420        28        15         2
      1408        32        44         4
      1681        41        41         1
       752        47        16         3
       768        24        32         1
       442        34        13         1
       360        18        20         2
       722        19        38         3
       440        20        22         4
      1102        38        29         4
      1092        28        39         1
       494        13        38         3
       572        44        13         1
      1440        48        30         3
       375        25        15         4
