        40       100       100
      1056        32        33         4
       372        12        31         2
       360        30        12         1
      2156        49        44         1
       460        10        46         2
       440        10        44         2
      1160        29        40         2
       646        17        38         4
      1764        36        49         3
       442        13        34         4
       495        45        11         4
       460        10        46         3
      1280        32        40         2
       527        31        17         2
       370        10        37         3
       495        15        33         3
       348        29        12         1
      1911        39        49         3
       450        30        15         4
       609        21        29         3
      1680        48        35         2
      1680        42        40         2
      1088        32        34         3
       420        12        35         3
       621        27        23         4
      1617        33        49         4
      1720        40        43         3
       874        46        19         1
       200        20        10         1
       360        12        30         3
       407        11        37         4
       380        20        19         4
       736        32        23         3
       900        25        36         2
       396        22        18         1
       714        17        42         2
       342        18        19         4
       483        21        23         3
      1833        47        39         2
       612        18        34         2
