ID,WIDTH,HEIGHT
0,19,15
1,4,15
2,8,5
3,26,5
4,21,10
5,5,24
6,3,7
7,32,7
8,26,92
9,16,92
10,8,5
11,26,5
12,3,17
13,32,17
14,10,5
15,24,5
16,2,8
17,19,8
18,3,7
19,3,7
20,13,10
21,4,27
22,10,14
23,24,14
24,2,11
25,19,11
26,3,3
27,3,3
28,5,5
29,35,5
30,6,17
31,13,17
32,24,8
33,31,8
34,5,8
35,35,8
36,14,5
37,31,5
38,5,5
39,35,5
40,11,44
41,12,44
42,38,17
43,57,17
44,13,5
45,17,5
46,8,17
47,36,20
48,21,20
49,13,12
50,17,12
51,5,15
52,10,6
53,15,6
54,8,50
55,30,16
56,6,16
57,15,10
58,6,10
59,10,9
60,15,9
61,6,8
62,5,8
63,12,40
64,9,33
65,6,33
66,6,37
67,5,35
68,21,13
69,4,13
70,4,17
71,22,17
72,16,34
73,6,32
74,5,32
75,14,23
76,16,23
77,6,31
78,21,22
79,4,22
80,4,17
81,22,17
82,14,8
83,16,8
84,9,4
85,6,4
86,20,4
87,22,4
88,5,29
89,38,7
90,33,7
91,7,32
92,5,32
93,30,49
94,5,22
95,9,22
96,6,37
97,6,31
98,16,31
99,2,7
100,25,7
101,11,12
102,33,22
103,2,5
104,25,5
105,27,10
106,11,10
107,5,15
108,9,15
109,5,30
110,11,13
111,30,13
112,30,21
113,7,17
114,5,17
115,6,24
116,6,22
117,10,22
118,3,2
119,3,2
120,8,10
121,6,18
122,11,8
123,30,8
124,3,8
125,3,8
126,12,65
127,5,5
128,16,5
129,6,9
130,3,9
131,41,9
132,17,3
133,13,3
134,6,8
135,8,8
136,17,6
137,13,6
138,5,11
139,16,11
140,6,2
141,10,2
142,6,7
143,3,7
144,8,10
145,14,3
146,12,3
147,3,3
148,5,3
149,10,26
150,4,10
151,47,10
152,3,11
153,12,11
154,14,7
155,12,7
156,3,18
157,5,18
158,12,10
159,9,10
160,9,49
161,5,7
162,3,7
163,26,11
164,4,8
165,47,8
166,3,7
167,12,7
168,12,39
169,9,39
170,5,4
171,3,4
172,51,8
173,15,8
174,7,4
175,2,4
176,25,11
177,8,34
178,7,7
179,2,7
180,10,29
181,2,10
182,5,10
183,59,19
184,9,23
185,22,15
186,3,15
187,2,9
188,4,7
189,1,7
190,4,2
191,1,2
192,7,10
193,59,10
194,22,8
195,3,8
