ID,WIDTH,HEIGHT
0,15,75
1,12,80
2,27,6
3,3,13
4,10,3
5,9,21
6,8,11
7,6,13
8,2,9
9,51,10
10,6,6
11,11,12
12,2,10
13,8,12
14,13,47
15,14,37
16,3,11
17,3,6
18,1,4
19,1,6
20,27,5
21,14,3
22,10,4
23,5,20
24,3,11
25,14,5
26,5,2
27,7,2
28,12,9
29,2,1
30,12,8
31,5,28
32,8,6
33,35,7
34,7,14
35,10,45
36,4,19
37,13,17
38,62,9
39,36,11
40,38,18
41,4,2
42,9,5
43,8,3
44,30,20
45,6,7
46,36,10
47,27,7
48,17,3
49,6,4
50,11,10
51,5,25
52,7,26
53,10,44
54,19,4
55,8,31
56,33,6
57,11,73
58,8,27
59,6,2
60,2,9
61,25,9
62,9,39
63,9,17
64,12,7
65,21,101
66,3,10
67,3,7
68,4,10
69,8,22
70,5,3
71,2,1
72,1,2
73,22,59
74,1,2
75,1,1
76,2,1
77,11,56
78,10,39
79,5,5
80,3,20
81,2,1
82,2,7
83,7,6
84,13,12
85,17,34
86,16,46
87,1,1
88,6,13
89,3,12
90,6,10
91,9,15
92,6,24
93,1,1
94,5,7
95,4,1
96,2,13
97,11,9
98,1,6
99,3,16
100,7,11
101,8,15
102,6,10
103,6,21
104,3,9
105,1,4
106,10,7
107,3,3
108,5,15
109,2,4
110,33,8
111,16,5
112,9,12
113,10,11
114,6,3
115,10,11
116,39,8
117,17,113
118,13,36
119,28,8
120,17,7
121,42,9
122,22,57
123,2,1
124,15,9
125,30,8
126,26,7
127,16,32
128,71,25
129,12,25
130,22,20
131,9,55
132,13,27
133,65,16
134,1,3
135,5,2
136,16,57
137,2,1
138,3,3
139,3,2
140,25,11
141,11,8
142,6,4
143,10,9
144,25,8
145,10,6
146,12,15
147,6,19
148,2,4
149,4,7
150,4,2
151,6,7
152,13,3
153,29,5
154,2,2
155,8,15
156,5,28
157,8,42
158,4,27
159,3,2
160,18,4
161,17,5
162,2,8
163,2,11
164,1,2
165,3,18
166,17,10
167,7,5
168,3,10
169,5,31
170,19,9
171,7,8
172,10,3
173,11,37
174,1,4
175,6,32
176,1,5
177,12,5
178,7,33
179,2,8
180,6,11
181,9,9
182,4,27
183,10,11
184,38,9
185,5,7
186,6,2
187,3,6
188,6,2
189,32,5
190,12,4
191,16,3
192,72,15
193,14,14
194,2,6
195,3,9
196,12,3
