ID,WIDTH,HEIGHT,GROUP
0,5,6,0
1,5,28,1
2,14,4,2
3,14,12,3
4,30,5,4
5,4,2,5
6,17,4,6
7,2,6,7
8,1,4,8
9,10,4,9
10,26,10,10
11,14,4,11
12,4,3,12
13,3,5,13
14,7,2,14
15,10,13,15
16,5,6,16
17,18,7,17
18,9,13,18
19,7,25,19
20,5,11,20
21,5,1,21
22,17,3,22
23,9,4,23
24,14,10,24
25,2,9,25
26,12,3,26
27,1,1,27
28,8,25,28
29,9,3,29
30,4,2,30
31,4,18,31
32,17,8,32
33,5,7,33
34,9,14,34
35,14,9,35
36,12,9,36
37,7,4,37
38,19,12,38
39,8,5,39
40,6,6,40
41,7,18,41
42,18,3,42
43,2,5,43
44,9,24,44
45,4,1,45
46,13,3,46
47,4,4,47
48,6,2,48
