ID,WIDTH,HEIGHT,GROUP
0,28,4,0
1,7,2,1
2,10,5,2
3,7,3,3
4,11,9,4
5,21,4,5
6,11,7,6
7,12,14,7
8,2,10,8
9,8,7,9
10,10,6,10
11,6,8,11
12,10,16,12
13,2,8,13
14,3,3,14
15,7,3,15
16,3,8,16
17,17,4,17
18,6,7,18
19,17,8,19
20,19,10,20
21,7,24,21
22,19,18,22
23,5,4,23
24,12,2,24
25,5,3,25
26,10,5,26
27,4,18,27
28,17,3,28
29,4,16,29
30,7,16,30
31,6,14,31
32,2,4,32
33,7,18,33
34,4,2,34
35,4,24,35
36,10,11,36
37,20,5,37
38,18,3,38
39,8,9,39
40,12,15,40
41,7,5,41
42,2,12,42
43,18,6,43
44,12,3,44
45,10,3,45
46,7,4,46
47,12,8,47
48,6,2,48
