ID,WIDTH,HEIGHT,GROUP
0,25,19,0
1,37,6,1
2,10,5,2
3,4,1,3
4,13,20,4
5,6,3,5
6,5,3,6
7,5,12,7
8,4,5,8
9,6,3,9
10,18,3,10
11,16,4,11
12,15,10,12
13,7,12,13
14,8,5,14
15,5,2,15
16,25,4,16
17,4,3,17
18,4,13,18
19,7,13,19
20,8,10,20
21,5,5,21
22,16,5,22
23,11,4,23
24,4,7,24
25,1,5,25
26,7,4,26
27,9,4,27
28,10,2,28
29,18,7,29
30,22,9,30
31,8,4,31
32,3,1,32
33,2,4,33
34,4,2,34
35,5,4,35
36,2,3,36
37,12,5,37
38,24,4,38
39,15,7,39
40,12,15,40
41,11,5,41
42,5,28,42
43,12,13,43
44,10,7,44
45,18,15,45
46,5,2,46
47,2,4,47
48,1,2,48
49,12,2,49
50,12,13,50
51,5,4,51
52,4,7,52
53,17,12,53
54,18,3,54
55,5,7,55
56,13,6,56
57,8,12,57
58,5,5,58
59,18,3,59
60,11,6,60
61,5,4,61
62,4,6,62
63,9,5,63
64,18,4,64
65,10,10,65
66,7,9,66
67,18,4,67
68,25,5,68
69,2,5,69
70,3,6,70
71,12,15,71
72,7,19,72
