ID,WIDTH,HEIGHT,GROUP
0,3,9,0
1,6,1,1
2,2,12,2
3,6,7,3
4,3,2,4
5,6,15,5
6,12,4,6
7,13,3,7
8,14,6,8
9,16,7,9
10,13,5,10
11,4,10,11
12,6,9,12
13,23,6,13
14,16,5,14
15,8,9,15
16,14,5,16
17,3,9,17
18,33,14,18
19,3,18,19
20,7,3,20
21,4,3,21
22,6,5,22
23,6,6,23
24,16,3,24
25,9,18,25
26,4,4,26
27,10,12,27
28,2,9,28
29,12,3,29
30,7,5,30
31,2,1,31
32,25,7,32
33,2,3,33
34,6,2,34
35,11,2,35
36,12,3,36
37,6,9,37
38,3,2,38
39,5,18,39
40,16,18,40
41,8,3,41
42,10,12,42
43,6,13,43
44,4,1,44
45,6,6,45
46,12,9,46
47,6,7,47
48,6,5,48
49,5,5,49
50,3,5,50
51,34,6,51
52,3,1,52
53,3,7,53
54,16,5,54
55,5,7,55
56,25,15,56
57,10,9,57
58,14,7,58
59,12,13,59
60,14,13,60
61,2,9,61
62,11,7,62
63,3,7,63
64,3,2,64
65,12,18,65
66,21,5,66
67,5,7,67
68,14,6,68
69,21,3,69
70,21,12,70
71,6,2,71
72,2,10,72
