ID,WIDTH,HEIGHT,GROUP
0,7,3,0
1,12,12,0
2,22,4,0
3,2,6,0
4,7,9,1
5,12,2,1
6,2,5,1
7,8,10,1
8,7,2,1
9,11,7,1
10,28,5,1
11,14,3,2
12,22,6,2
13,11,18,2
14,6,2,2
15,19,30,3
16,4,5,3
17,8,6,3
18,8,5,3
19,28,4,3
20,9,21,3
21,8,18,3
22,10,21,4
23,9,22,4
24,39,10,4
25,28,6,4
26,12,2,4
27,7,9,4
28,6,2,5
29,2,5,5
30,2,4,5
31,22,5,5
32,9,3,5
33,23,15,6
34,6,14,6
35,7,17,6
36,7,5,6
37,61,9,6
38,2,4,6
39,29,6,6
40,13,7,6
41,6,11,7
42,22,10,7
43,20,3,7
44,2,12,7
45,11,2,8
46,30,9,8
47,4,5,9
48,14,8,9
49,18,6,9
50,8,4,9
51,7,7,9
52,31,9,9
53,5,8,10
54,5,13,10
55,4,3,10
56,7,3,10
57,20,21,10
58,26,4,10
59,9,3,10
60,8,11,11
61,2,13,11
62,11,17,11
63,7,5,11
64,13,4,11
65,12,9,11
66,7,12,11
67,5,13,12
68,26,7,12
69,11,3,12
70,18,10,12
71,8,2,13
72,10,30,13
73,16,6,13
74,8,10,13
75,14,3,13
76,5,9,13
77,6,11,14
78,14,4,14
79,8,2,14
80,2,9,14
81,14,2,15
82,19,3,15
83,6,15,16
84,9,2,16
85,6,6,16
86,31,11,16
87,4,9,17
88,20,4,17
89,20,6,17
90,7,3,17
91,6,4,17
92,8,3,17
93,6,9,17
94,14,8,18
95,2,9,18
96,2,5,18
