ID,WIDTH,HEIGHT,PROFIT,COPIES
0,148,108,602,3
1,93,90,741,6
2,74,227,853,2
3,164,121,166,3
4,165,134,462,1
5,144,217,966,1
6,78,118,818,8
7,120,120,512,2
8,110,106,222,2
9,163,156,665,1
10,133,87,872,2
11,70,242,422,2
12,132,213,969,1
13,86,197,367,3
14,120,182,567,3
15,57,234,245,4
16,145,230,758,1
17,139,233,899,1
18,109,219,292,1
19,81,206,847,2
20,138,198,867,1
21,70,214,504,3
22,137,95,882,4
23,150,230,780,1
24,125,213,780,1
25,74,116,958,2
26,84,227,896,2
27,91,229,502,3
28,149,230,934,1
29,66,223,668,4
30,93,109,204,4
31,56,99,468,6
32,168,232,586,1
33,80,148,819,5
34,135,212,283,1
35,152,125,231,1
36,169,139,279,2
37,69,96,747,12
38,106,110,623,2
39,140,177,269,1
40,70,158,601,6
41,82,140,790,6
42,57,195,276,3
43,176,206,697,1
44,148,161,397,1
