ID,WIDTH,HEIGHT,PROFIT,COPIES
0,137,230,273,2
1,204,98,550,1
2,260,122,702,2
3,205,168,337,1
4,252,77,542,1
5,110,132,213,3
6,162,217,346,1
7,106,164,552,3
8,123,75,731,10
9,229,202,616,1
10,83,228,442,1
11,192,153,609,3
12,257,222,404,1
13,257,151,840,1
14,259,220,899,1
15,213,141,792,2
16,217,170,973,2
17,131,158,698,4
18,114,150,441,4
19,196,179,700,3
20,103,200,728,3
21,186,234,205,2
22,190,176,444,4
23,233,163,668,2
24,115,106,205,8
25,159,200,779,2
26,253,185,160,1
27,133,204,683,2
28,213,201,739,1
29,103,212,841,1
30,121,189,372,2
31,214,160,326,2
32,204,200,505,1
33,109,91,476,4
34,118,95,978,8
35,118,110,461,2
36,102,184,751,2
37,152,100,680,3
38,226,116,898,1
39,114,134,389,3
40,179,89,365,3
41,88,87,217,9
42,254,137,311,1
43,135,154,978,4
44,164,229,240,2
45,162,123,764,4
46,216,200,544,1
47,175,176,722,4
48,185,182,606,1
49,257,207,940,1
