ID,WIDTH,HEIGHT,PROFIT,COPIES
0,278,613,334,2
1,564,347,669,2
2,431,203,240,6
3,199,590,159,1
4,576,608,243,1
5,481,573,505,1
6,359,296,154,2
7,536,585,196,1
8,385,486,525,2
9,636,399,323,2
10,580,570,426,1
11,539,587,306,1
12,477,323,613,1
13,466,278,841,6
14,504,592,827,1
15,498,577,283,1
16,322,496,232,2
17,211,464,733,1
18,542,296,441,2
19,590,619,807,1
20,321,414,330,2
21,489,546,537,2
22,532,623,696,1
23,275,402,763,6
24,505,443,675,1
25,288,320,153,1
26,465,275,719,2
27,450,425,252,3
28,484,279,362,6
29,434,411,848,4
30,494,274,415,2
31,384,289,464,1
32,534,489,211,1
33,571,590,205,1
34,629,537,278,1
35,414,580,146,2
36,455,555,630,1
37,410,498,514,1
38,350,504,527,1
39,467,511,240,1
40,387,482,626,1
41,569,615,299,1
42,545,404,591,2
43,328,599,442,1
44,488,348,354,1
45,406,547,595,2
46,544,428,762,1
47,262,291,363,1
48,365,611,155,1
49,265,380,782,5
50,354,392,427,4
51,220,432,689,2
52,198,524,583,4
53,415,366,702,1
54,437,313,819,5
55,438,194,499,1
56,620,201,230,1
57,432,593,806,1
58,580,500,551,1
59,614,491,342,1
