ID,WIDTH,HEIGHT,PROFIT,COPIES
0,165,74,436,1
1,159,82,507,1
2,109,49,200,7
3,112,93,300,2
4,161,65,655,3
5,155,80,512,1
6,97,111,466,2
7,99,130,466,2
8,170,51,541,4
9,62,74,278,4
10,162,76,420,1
11,148,46,725,1
12,67,56,370,6
13,117,81,180,3
14,105,117,466,1
15,121,110,471,1
16,108,91,337,2
17,84,114,335,3
18,139,53,674,3
19,132,105,533,1
20,103,61,425,1
21,108,78,666,4
22,74,73,539,2
23,97,88,619,2
24,136,59,425,2
25,98,113,686,2
26,155,75,725,2
27,59,102,742,3
28,96,53,198,4
29,126,105,525,2
30,76,100,553,1
31,84,72,248,5
32,103,113,280,1
33,69,91,661,3
34,124,69,738,6
35,135,45,559,1
36,71,119,269,1
37,154,125,379,1
38,153,47,500,3
39,109,88,668,1
