ID,WIDTH,HEIGHT
0,852,1085
1,1026,911
2,758,1263
3,757,854
4,549,1014
5,731,474
6,566,889
7,585,1263
8,872,1233
9,720,466
10,525,722
11,1297,774
12,476,993
13,908,634
14,1211,1259
15,724,1187
16,1272,650
17,824,957
18,1282,1270
19,617,1271
20,1175,509
21,596,650
22,632,941
23,1005,798
24,563,862
25,1216,872
26,460,592
27,704,836
28,819,1204
29,529,555
30,692,621
31,774,762
32,995,986
33,729,553
34,453,492
35,607,753
36,462,1153
37,1104,1280
38,1144,905
39,936,893
40,1228,883
41,631,1141
42,1036,508
43,944,1052
44,770,877
45,1182,792
46,1091,514
47,818,1206
48,1069,582
49,829,1214
50,918,1230
51,1037,1066
52,406,674
53,778,529
54,683,628
