ID,WIDTH,HEIGHT,PROFIT,COPIES
0,325,262,531,2
1,453,245,439,2
2,181,349,597,4
3,317,299,993,3
4,221,325,159,3
5,495,343,506,1
6,308,372,328,2
7,228,377,307,3
8,186,306,736,2
9,447,194,753,2
10,433,223,296,2
11,401,158,222,2
12,353,195,358,1
13,255,206,676,2
14,317,311,915,1
15,245,299,541,3
16,279,164,513,8
17,376,401,894,2
18,351,229,691,3
19,247,426,724,3
20,391,382,188,1
21,163,388,358,3
22,330,145,218,5
23,271,228,868,3
24,479,361,165,1
25,384,341,192,1
26,496,389,927,1
27,181,369,652,4
28,471,348,407,1
29,173,355,197,4
30,177,290,261,3
31,262,334,906,1
32,408,372,605,1
33,312,297,261,1
34,187,228,215,8
35,450,305,274,2
36,503,182,387,2
37,280,344,738,1
38,330,260,195,4
39,346,320,956,2
40,391,281,658,1
41,171,161,608,10
42,238,295,255,6
43,206,152,880,8
44,400,184,562,2
45,417,399,353,1
46,202,199,888,7
47,493,225,446,1
48,305,291,556,3
49,166,175,977,3
50,401,264,742,1
51,180,143,556,2
52,461,355,795,1
53,439,338,736,1
54,262,412,729,2
