ID,WIDTH,HEIGHT,GROUP
0,6,8,0
1,6,12,0
2,2,1,0
3,8,3,1
4,2,6,1
5,5,1,1
6,8,9,2
7,1,9,2
8,5,9,3
9,3,10,4
10,6,11,4
11,4,11,5
12,6,1,5
13,5,11,5
14,3,11,6
15,7,7,6
16,1,1,6
17,3,1,7
18,3,4,8
19,3,10,8
20,3,11,8
21,1,4,9
22,2,4,9
23,8,4,10
24,6,8,10
25,6,2,10
26,4,10,11
27,3,1,12
28,7,6,12
29,4,8,13
30,2,11,13
31,7,9,13
32,6,8,14
33,7,2,14
34,7,4,15
35,8,11,15
36,4,11,16
37,5,10,16
38,7,8,16
39,5,1,16
40,6,2,16
41,4,2,16
42,7,12,17
43,5,10,17
44,7,10,18
45,6,3,19
46,1,3,19
47,4,10,20
48,2,4,20
49,8,8,21
50,6,7,22
51,5,9,23
52,6,9,24
53,1,1,25
54,6,5,26
55,8,12,27
56,1,11,28
57,2,4,29
58,7,4,30
59,2,9,31
60,7,12,32
61,4,5,33
62,3,3,34
63,1,9,35
64,4,8,36
65,5,11,36
66,4,3,37
67,3,8,37
68,4,11,38
69,1,8,38
70,5,6,38
71,8,11,38
72,5,11,39
73,6,7,40
74,7,4,40
75,5,6,41
76,5,8,42
77,4,10,42
78,8,8,43
79,3,7,44
80,1,3,45
81,2,9,46
82,3,6,47
83,3,7,48
84,8,7,49
85,7,12,50
86,6,12,50
87,6,7,51
88,6,4,51
89,2,5,52
90,5,11,53
91,3,12,54
92,7,1,55
93,1,11,55
94,2,5,55
95,8,3,56
96,2,7,56
97,5,5,56
98,4,8,57
99,4,11,58
100,8,10,59
101,4,5,60
102,8,3,60
103,3,8,61
104,4,12,62
105,3,10,63
106,3,8,64
107,6,5,64
108,5,5,64
109,7,11,65
110,7,7,66
111,6,11,66
112,6,9,66
113,2,3,67
114,4,5,67
115,1,2,67
116,7,12,68
117,8,2,69
118,3,2,70
119,3,7,71
