ID,WIDTH,HEIGHT,GROUP
0,1,9,0
1,3,7,0
2,4,8,0
3,2,3,0
4,4,11,1
5,6,7,2
6,5,6,3
7,6,2,4
8,1,4,5
9,3,10,6
10,7,4,6
11,1,3,7
12,2,11,8
13,7,12,9
14,7,12,10
15,3,4,11
16,2,5,11
17,8,3,12
18,3,2,12
19,4,8,13
20,7,12,14
21,4,5,15
22,3,8,15
23,7,10,16
24,2,9,16
25,4,5,16
26,3,7,16
27,7,11,17
28,2,9,18
29,6,8,19
30,6,3,19
31,7,7,19
32,7,8,19
33,3,11,20
34,5,11,21
35,4,11,22
36,7,1,23
37,8,7,23
38,3,10,23
39,4,11,24
40,1,11,24
41,3,3,24
42,8,12,25
43,2,1,26
44,2,7,26
45,2,6,26
46,3,11,26
47,4,3,27
48,4,10,27
49,7,4,28
50,3,10,28
51,4,10,28
52,8,11,29
53,4,2,30
54,8,3,31
55,6,5,31
56,3,12,31
57,8,8,31
58,1,8,32
59,5,8,32
60,8,2,33
61,6,11,34
62,6,12,34
63,1,1,35
64,6,8,36
65,3,1,37
66,8,4,38
67,3,8,39
68,5,11,40
69,8,9,41
70,5,10,42
71,5,11,42
72,5,1,43
73,3,1,44
74,7,2,45
75,4,5,46
76,6,12,47
77,1,9,47
78,8,8,47
79,4,10,47
