ID,WIDTH,HEIGHT
0,187,143
1,79,18
2,270,42
3,339,19
4,192,72
5,143,7
6,3,329
7,230,108
8,47,339
9,1,23
10,4,193
11,87,23
12,85,189
13,12,32
14,11,10
15,239,4
16,15,238
17,64,315
18,119,279
19,10,19
20,2,123
21,2,5
22,58,2
23,192,248
24,12,24
25,1,12
26,1,118
27,21,71
28,6,24
29,23,28
30,105,23
31,90,238
32,141,365
33,14,20
34,3,23
35,35,230
36,67,31
37,246,21
38,11,253
39,60,31
40,175,315
41,37,118
42,205,3
43,186,42
44,16,116
45,339,186
46,16,71
47,270,234
48,168,367
49,269,69
50,62,129
51,239,62
52,17,4
53,29,316
54,1,118
55,1,69
56,10,12
57,230,85
58,74,70
59,12,93
60,14,30
61,5,1
62,8,207
63,95,87
64,86,2
65,1,7
66,28,13
67,29,10
68,141,20
69,9,207
70,58,116
71,231,24
72,14,26
73,89,18
74,59,71
75,4,253
76,239,164
77,147,2
78,13,238
79,193,207
80,35,136
81,339,10
82,22,136
83,86,279
84,1,13
85,86,4
86,68,31
87,2,124
88,339,212
89,12,4
90,186,297
91,1,12
92,6,329
93,4,238
94,13,10
95,92,77
96,92,10
97,17,2
98,230,192
99,98,1
