ID,WIDTH,HEIGHT
0,66,128
1,51,54
2,53,75
3,113,86
4,43,53
5,95,68
6,68,143
7,192,50
8,37,47
9,79,85
10,124,72
11,31,69
12,45,48
13,41,56
14,79,109
15,74,32
16,91,68
17,33,111
18,76,34
19,156,66
20,89,84
21,60,63
22,50,121
23,53,64
24,43,141
25,189,54
26,59,101
27,108,56
28,85,79
29,38,76
30,80,29
31,44,140
32,57,111
33,72,30
34,156,128
35,136,60
36,91,31
37,113,76
38,27,79
39,54,69
40,111,56
41,40,62
42,59,46
43,127,58
44,62,63
45,36,143
46,88,73
47,76,136
48,104,73
49,93,143
50,56,53
51,105,81
52,156,39
53,50,42
54,58,78
55,45,55
56,30,110
57,104,59
58,40,68
59,93,25
60,49,57
61,75,44
62,85,71
63,80,33
64,35,109
65,93,75
66,38,81
67,38,142
68,37,56
69,183,79
70,36,84
71,49,130
72,23,90
73,57,111
74,45,41
75,93,27
76,108,32
77,112,56
78,91,126
79,112,65
80,89,71
81,108,27
82,37,62
83,167,56
84,74,48
85,60,199
86,34,68
87,111,33
88,67,57
89,29,75
90,127,63
91,35,62
92,62,36
93,112,59
94,112,65
95,53,56
96,167,65
97,105,85
98,140,45
99,68,119
100,57,39
101,25,69
102,52,65
103,44,143
104,31,70
105,84,158
106,85,71
107,140,48
108,32,84
109,94,71
110,33,79
111,46,143
112,180,158
113,62,54
114,48,48
115,59,57
116,51,67
117,53,65
118,56,75
119,71,56
120,46,47
121,80,36
122,39,68
123,57,111
124,91,38
125,63,48
126,42,44
127,66,62
128,41,60
129,56,60
130,35,60
131,64,79
132,94,27
133,108,32
134,59,94
135,29,59
136,111,65
137,77,62
138,42,143
139,75,46
140,53,68
141,26,88
142,93,50
143,74,34
144,74,106
145,39,72
146,33,55
147,125,33
148,37,49
149,50,47
150,29,62
151,45,63
152,128,62
153,58,69
154,50,100
155,67,34
156,125,37
157,32,88
158,86,90
159,40,81
160,99,39
161,50,57
162,29,84
163,146,53
164,79,111
165,53,70
166,154,75
167,37,109
168,61,79
169,53,91
170,52,38
171,67,56
172,88,119
173,118,81
174,62,121
175,136,74
176,34,55
177,32,110
178,52,41
179,56,38
180,98,69
181,39,60
182,76,72
183,51,44
184,94,41
185,67,37
186,37,84
187,72,79
188,62,94
189,38,76
190,31,62
191,60,64
192,45,59
193,86,69
194,41,84
195,33,69
196,62,114
197,50,47
198,42,142
199,43,49
