ID,WIDTH,HEIGHT
0,27,79
1,152,59
2,73,27
3,25,86
4,29,83
5,42,39
6,57,36
7,71,33
8,35,130
9,43,50
10,30,74
11,125,78
12,31,49
13,43,51
14,39,54
15,44,25
16,61,35
17,66,44
18,139,36
19,64,36
20,59,37
21,33,59
22,34,58
23,61,37
24,108,57
25,105,35
26,36,34
27,21,82
28,34,62
29,46,48
30,31,104
31,70,79
32,45,44
33,48,51
34,34,62
35,67,34
36,78,43
37,36,138
38,36,80
39,68,31
40,45,46
41,60,33
42,67,31
43,41,97
44,45,48
45,27,75
46,27,41
47,35,72
48,52,40
49,85,25
50,34,60
51,37,59
52,46,167
53,133,34
54,81,26
55,21,76
56,69,31
57,33,39
58,29,71
59,61,34
60,52,39
61,59,66
62,37,55
63,96,24
64,55,39
65,64,31
66,37,54
67,57,37
68,42,52
69,26,78
70,55,83
71,28,82
72,44,45
73,60,36
74,88,30
75,31,37
76,37,54
77,25,81
78,24,78
79,58,54
80,34,128
81,39,55
82,47,45
83,94,66
84,88,29
85,49,41
86,67,113
87,44,45
88,45,43
89,59,19
90,60,35
91,25,98
92,109,76
93,42,40
94,52,38
95,45,45
96,107,42
97,33,50
98,26,79
99,31,36
100,30,83
101,43,57
102,118,43
103,44,55
104,76,27
105,40,52
106,49,49
107,52,41
108,41,56
109,20,59
110,92,32
111,26,100
112,96,28
113,50,42
114,88,24
115,36,34
116,29,70
117,88,23
118,98,26
119,26,84
120,48,46
121,85,38
122,29,43
123,25,100
124,54,43
125,31,75
126,25,82
127,22,71
128,41,67
129,58,36
130,108,48
131,64,44
132,33,59
133,63,36
134,19,74
135,52,38
136,32,63
137,38,65
138,40,54
139,27,78
140,52,51
141,41,59
142,39,48
143,31,93
144,118,39
145,76,31
146,36,32
147,26,90
148,91,23
149,73,29
150,54,32
151,31,67
152,98,43
153,43,113
154,28,78
155,30,42
156,26,43
157,61,34
158,75,62
159,60,44
160,143,57
161,49,80
162,31,92
163,44,39
164,34,75
165,35,46
166,19,63
167,55,39
168,30,39
169,53,41
170,71,36
171,57,38
172,88,33
173,36,42
174,41,32
175,18,61
176,59,36
177,64,20
178,59,40
179,67,36
180,26,82
181,27,41
182,55,50
183,48,55
184,60,39
185,29,83
186,57,39
187,52,44
188,39,54
189,35,71
190,76,20
191,58,43
192,37,33
193,72,44
194,53,44
195,67,50
196,26,100
197,38,65
198,61,64
199,57,43
200,64,45
201,43,77
202,42,27
203,50,41
204,135,39
205,70,36
206,26,82
207,28,82
208,49,34
209,38,61
210,39,82
211,50,45
212,42,29
213,38,44
214,49,49
215,48,74
216,44,48
217,40,32
218,91,29
219,71,37
220,30,98
221,68,32
222,38,78
223,44,58
224,31,90
225,29,84
226,76,34
227,44,55
228,45,55
229,52,70
230,36,32
231,43,72
232,37,59
233,29,101
234,41,64
235,54,41
236,62,46
237,72,35
238,36,32
239,59,38
240,40,58
241,88,30
242,73,35
243,55,58
244,72,44
245,85,26
246,33,106
247,53,40
248,41,61
249,34,74
250,54,36
251,27,78
252,96,24
253,60,37
254,30,83
255,37,56
256,24,83
257,20,55
258,27,86
259,46,48
260,35,62
261,34,65
262,53,42
263,29,42
264,30,101
265,21,83
266,29,113
267,73,46
268,49,48
269,43,34
270,37,36
271,77,26
272,39,75
273,42,50
274,31,79
275,75,36
276,44,41
277,26,87
278,72,36
279,73,32
280,37,58
281,57,20
282,59,37
283,49,42
284,52,55
285,63,70
286,32,100
287,33,34
288,42,74
289,45,80
290,48,42
291,52,25
292,38,31
293,39,79
294,65,35
295,26,79
296,85,27
297,29,38
298,44,49
299,48,42
300,69,39
301,51,42
302,27,41
303,34,67
304,55,72
305,41,61
306,88,43
307,55,43
308,104,35
309,44,127
310,82,22
311,81,29
312,52,87
313,107,44
314,77,28
315,36,44
316,61,73
317,53,43
318,68,48
319,42,42
320,82,23
321,61,118
322,42,41
323,58,44
324,30,78
325,39,44
326,22,76
327,87,75
328,54,56
329,21,83
330,21,75
331,43,41
332,21,75
333,54,92
334,29,54
335,33,68
336,73,41
337,33,56
338,75,71
339,125,51
340,45,41
341,24,68
342,49,104
343,35,47
344,29,59
345,49,39
346,47,122
347,44,40
348,49,34
349,68,46
350,58,140
351,41,35
352,37,33
353,29,49
354,42,27
355,36,34
356,33,88
357,57,20
358,32,36
359,44,25
360,57,34
361,59,21
362,40,32
363,48,32
364,22,82
365,48,38
366,52,42
367,30,39
368,84,68
369,45,29
370,26,43
371,23,55
372,58,85
373,76,72
374,33,68
375,27,41
376,48,37
377,40,34
378,36,35
379,38,34
380,94,49
381,22,63
382,52,29
383,30,43
384,56,52
385,65,37
386,37,46
387,64,25
388,28,41
389,36,32
390,41,79
391,29,59
392,66,31
393,27,57
394,53,44
395,76,21
396,29,44
397,92,48
398,19,61
399,22,74
