ID,WIDTH,HEIGHT
0,217,110
1,233,48
2,233,376
3,31,338
4,108,449
5,1,40
6,183,53
7,287,65
8,177,1
9,124,456
10,81,338
11,1,2
12,4,90
13,36,1
14,368,493
15,158,1
16,14,7
17,445,75
18,133,110
19,5,3
20,287,1
21,374,6
22,6,20
23,164,302
24,36,5
25,8,1
26,133,209
27,374,1
28,138,40
29,1,11
30,22,20
31,374,28
32,11,400
33,2,13
34,155,34
35,4,1
36,92,1
37,177,16
38,62,300
39,90,6
40,114,36
41,287,17
42,119,25
43,173,36
44,212,376
45,305,6
46,39,40
47,188,34
48,58,338
49,3,2
50,15,5
51,23,1
52,128,83
53,157,1
54,198,108
55,14,1
56,287,18
57,188,2
58,34,302
59,11,60
60,374,6
61,8,3
62,374,1
63,14,1
64,195,53
65,3,19
66,155,266
67,64,456
68,305,1
69,16,400
70,4,2
71,3,1
72,1,9
73,4,3
74,29,33
75,1,2
76,13,6
77,25,8
78,3,40
79,94,1
80,13,1
81,75,338
82,25,32
83,1,11
84,2,1
85,66,23
86,20,1
87,38,6
88,130,19
89,119,12
90,233,18
91,53,23
92,158,53
93,11,60
94,287,2
95,1,13
96,69,449
97,374,1
98,2,400
99,158,2
