ID,WIDTH,HEIGHT
0,1,38
1,166,78
2,39,45
3,134,267
4,47,16
5,7,59
6,2,267
7,281,15
8,118,3
9,53,4
10,9,26
11,9,42
12,1,9
13,285,136
14,70,55
15,81,101
16,354,31
17,70,199
18,1,29
19,17,6
20,12,29
21,68,5
22,8,56
23,22,6
24,158,232
25,45,16
26,103,349
27,56,30
28,59,376
29,213,188
30,23,81
31,4,86
32,76,31
33,81,22
34,213,77
35,1,1
36,8,257
37,110,355
38,152,180
39,170,349
40,22,79
41,42,23
42,4,8
43,6,44
44,42,12
45,269,86
46,6,10
47,1,4
48,15,115
49,71,7
50,20,2
51,162,26
52,56,64
53,1,3
54,1,7
55,4,14
56,5,8
57,102,19
58,354,22
59,8,59
60,179,10
61,141,9
62,26,11
63,162,9
64,20,44
65,252,2
66,234,9
67,3,8
68,1,15
69,1,2
70,47,86
71,1,44
72,103,6
73,22,1
74,90,351
75,25,1
76,32,59
77,53,3
78,26,18
79,131,1
80,285,64
81,14,122
82,1,29
83,9,3
84,1,11
85,6,2
86,71,3
87,1,9
88,276,16
89,147,83
90,19,5
91,1,9
92,46,1
93,86,1
94,1,18
95,47,5
96,1,4
97,121,13
98,1,1
99,2,59
100,5,3
101,49,27
102,60,56
103,10,309
104,42,3
105,9,34
106,1,1
107,81,246
108,26,211
109,62,1
110,11,199
111,62,1
112,60,1
113,103,267
114,69,48
115,2,44
116,1,59
117,1,1
118,4,39
119,62,1
120,25,1
121,1,12
122,3,79
123,8,86
124,3,4
125,18,79
126,91,64
127,52,9
128,1,2
129,2,40
130,354,33
131,112,2
132,162,45
133,66,264
134,58,3
135,36,18
136,62,5
137,1,1
138,11,308
139,166,46
140,11,11
141,21,14
142,165,20
143,15,5
144,1,11
145,2,11
146,51,164
147,10,30
148,14,235
149,72,27
150,1,8
151,234,8
152,1,7
153,2,9
154,30,250
155,213,56
156,77,4
157,26,65
158,166,147
159,1,30
160,4,1
161,45,3
162,29,6
163,43,1
164,81,6
165,2,10
166,354,290
167,4,79
168,14,1
169,2,227
170,17,1
171,21,349
172,10,45
173,1,1
174,3,59
175,19,264
176,1,59
177,6,9
178,4,17
179,14,1
180,78,1
181,3,19
182,42,6
183,209,4
184,56,3
185,4,40
186,3,40
187,71,72
188,276,1
189,2,76
190,10,188
191,126,55
192,17,227
193,17,1
194,25,4
195,19,41
196,60,3
197,4,56
198,72,42
199,18,42
200,1,1
201,9,27
202,52,13
203,4,1
204,49,13
205,272,57
206,44,6
207,163,3
208,234,28
209,21,64
210,9,2
211,10,31
212,2,10
213,9,6
214,83,1
215,1,9
216,152,196
217,9,1
218,30,227
219,1,1
220,1,1
221,3,1
222,16,1
223,12,3
224,165,28
225,16,2
226,86,9
227,281,7
228,2,8
229,16,2
230,1,1
231,45,4
232,1,76
233,42,31
234,1,2
235,18,257
236,4,13
237,1,8
238,162,10
239,35,9
240,1,20
241,2,44
242,130,9
243,12,45
244,11,64
245,77,1
246,1,2
247,4,2
248,1,19
249,15,6
250,234,6
251,12,30
252,2,31
253,3,2
254,7,349
255,1,7
256,1,6
257,10,3
258,17,55
259,16,53
260,9,8
261,9,10
262,16,4
263,29,2
264,1,4
265,5,21
266,12,7
267,9,57
268,4,1
269,81,10
270,1,7
271,9,6
272,1,6
273,2,8
274,103,115
275,1,2
276,33,59
277,2,2
278,51,55
279,6,3
280,1,42
281,38,1
282,3,1
283,110,1
284,6,9
285,18,7
286,102,40
287,16,4
288,12,1
289,52,1
290,24,14
291,2,1
292,8,59
293,3,1
294,23,1
295,77,1
296,1,3
297,4,2
298,14,4
299,2,11
