ID,WIDTH,HEIGHT
0,256,60
1,428,91
2,4,133
3,315,23
4,228,358
5,98,25
6,171,24
7,11,51
8,178,6
9,47,126
10,13,88
11,9,7
12,138,40
13,29,15
14,122,10
15,14,343
16,16,63
17,4,93
18,43,68
19,14,349
20,140,117
21,20,82
22,11,67
23,1,11
24,25,16
25,22,94
26,104,6
27,159,314
28,62,23
29,16,39
30,3,282
31,124,2
32,202,105
33,24,147
34,1,2
35,121,43
36,269,81
37,33,38
38,178,14
39,103,25
40,3,51
41,5,363
42,118,173
43,1,73
44,138,12
45,40,18
46,226,69
47,1,58
48,11,221
49,7,67
50,73,2
51,9,51
52,3,7
53,15,259
54,242,18
55,1,84
56,1,41
57,25,101
58,113,4
59,1,147
60,35,68
61,6,19
62,138,11
63,79,1
64,6,5
65,1,3
66,256,112
67,1,2
68,30,1
69,1,88
70,1,87
71,1,147
72,310,173
73,10,8
74,50,22
75,138,45
76,23,242
77,1,70
78,58,22
79,144,363
80,73,21
81,9,3
82,10,286
83,420,24
84,13,1
85,2,126
86,4,139
87,187,90
88,434,39
89,5,19
90,71,17
91,8,15
92,178,30
93,321,31
94,193,78
95,1,1
96,1,7
97,1,1
98,3,40
99,1,2
100,113,5
101,90,25
102,3,17
103,63,259
104,45,36
105,8,3
106,70,13
107,1,1
108,1,11
109,95,10
110,56,23
111,4,207
112,1,3
113,109,188
114,138,74
115,76,1
116,1,39
117,132,13
118,34,1
119,4,141
120,24,94
121,41,1
122,1,126
123,1,114
124,343,46
125,1,27
126,119,12
127,1,12
128,1,4
129,19,117
130,313,15
131,313,14
132,1,4
133,184,12
134,83,12
135,161,36
136,12,3
137,11,77
138,159,34
139,33,9
140,1,53
141,122,3
142,164,209
143,84,1
144,3,75
145,1,38
146,313,8
147,9,3
148,87,7
149,343,12
150,1,1
151,144,5
152,51,1
153,1,15
154,23,12
155,1,10
156,77,23
157,1,9
158,113,10
159,2,286
160,56,22
161,10,10
162,1,23
163,73,4
164,77,2
165,17,282
166,8,65
167,1,6
168,122,36
169,1,15
170,2,43
171,4,139
172,16,11
173,84,3
174,24,216
175,109,2
176,269,171
177,1,18
178,9,26
179,95,4
180,67,1
181,52,26
182,1,23
183,164,60
184,1,126
185,1,15
186,1,4
187,3,147
188,177,1
189,175,34
190,113,11
191,313,1
192,8,119
193,47,143
194,269,10
195,116,17
196,22,1
197,84,1
198,14,1
199,9,2
200,313,5
201,50,1
202,19,1
203,29,77
204,6,8
205,307,41
206,1,1
207,26,1
208,235,34
209,1,15
210,1,1
211,1,9
212,1,22
213,1,5
214,178,4
215,1,2
216,1,8
217,24,94
218,14,2
219,131,6
220,235,44
221,23,20
222,83,1
223,2,25
224,20,259
225,10,59
226,29,1
227,48,25
228,57,2
229,11,259
230,1,5
231,23,59
232,57,68
233,1,246
234,144,1
235,175,6
236,1,2
237,9,1
238,1,1
239,80,24
240,279,7
241,1,6
242,19,363
243,1,67
244,1,58
245,1,18
246,47,11
247,6,1
248,57,20
249,3,50
250,131,1
251,6,32
252,22,2
253,1,1
254,30,22
255,4,22
256,1,3
257,29,85
258,1,3
259,3,1
260,64,7
261,1,11
262,113,30
263,61,1
264,1,3
265,79,24
266,1,50
267,178,37
268,10,11
269,1,6
270,1,2
271,2,282
272,61,1
273,61,25
274,147,259
275,18,36
276,9,3
277,1,5
278,16,74
279,79,2
280,74,24
281,4,34
282,1,15
283,25,2
284,1,1
285,87,8
286,8,28
287,3,7
288,1,3
289,78,10
290,33,11
291,3,11
292,18,24
293,148,74
294,27,6
295,113,12
296,2,36
297,41,9
298,53,82
299,1,1
