ID,WIDTH,HEIGHT
0,213,211
1,87,48
2,160,24
3,63,155
4,3,17
5,6,2
6,80,128
7,185,209
8,11,7
9,31,8
10,128,33
11,2,21
12,7,73
13,92,92
14,5,19
15,8,10
16,135,79
17,15,57
18,2,46
19,135,46
20,64,1
21,25,6
22,199,118
23,1,1
24,185,58
25,8,9
26,1,1
27,1,119
28,21,9
29,159,205
30,77,8
31,42,14
32,67,30
33,5,1
34,4,1
35,15,63
36,6,3
37,17,138
38,6,151
39,34,92
40,8,7
41,7,60
42,117,65
43,25,14
44,221,136
45,31,60
46,6,41
47,17,2
48,2,73
49,285,20
50,8,1
51,108,1
52,75,15
53,1,7
54,12,2
55,6,1
56,9,12
57,26,4
58,22,22
59,246,18
60,16,12
61,10,7
62,3,7
63,6,16
64,79,5
65,128,19
66,1,4
67,2,262
68,15,2
69,1,1
70,8,5
71,3,18
72,4,1
73,15,2
74,1,3
75,1,1
76,33,1
77,15,239
78,1,92
79,1,1
80,5,2
81,131,214
82,1,10
83,73,193
84,173,47
85,105,14
86,12,1
87,8,221
88,2,1
89,1,1
90,2,4
91,4,92
92,4,12
93,2,130
94,11,1
95,124,6
96,1,1
97,72,18
98,6,280
99,1,2
100,20,280
101,1,1
102,1,1
103,58,2
104,11,8
105,1,1
106,7,1
107,5,6
108,3,16
109,5,280
110,42,40
111,5,11
112,8,92
113,6,2
114,30,13
115,4,1
116,70,2
117,177,239
118,45,26
119,10,2
120,82,206
121,112,6
122,12,85
123,12,1
124,1,1
125,73,22
126,173,114
127,103,83
128,11,8
129,1,1
130,23,243
131,2,8
132,2,1
133,216,63
134,4,2
135,47,132
136,70,1
137,2,79
138,1,15
139,7,1
140,75,16
141,3,57
142,285,80
143,6,78
144,135,72
145,1,1
146,9,8
147,1,18
148,11,8
149,12,8
150,39,151
151,9,6
152,63,1
153,1,4
154,50,15
155,121,14
156,12,20
157,4,22
158,2,11
159,1,2
160,1,2
161,21,1
162,1,13
163,28,48
164,50,228
165,155,151
166,146,155
167,71,6
168,48,33
169,22,53
170,63,1
171,9,12
172,61,58
173,2,1
174,1,6
175,1,6
176,3,119
177,81,46
178,4,3
179,2,1
180,15,7
181,244,33
182,1,1
183,3,119
184,112,26
185,2,18
186,8,6
187,105,12
188,1,5
189,2,6
190,21,7
191,15,1
192,3,1
193,5,25
194,1,1
195,199,262
196,59,44
197,1,1
198,1,1
199,57,29
200,5,2
201,1,1
202,1,1
203,7,9
204,57,26
205,130,20
206,1,2
207,1,1
208,21,108
209,27,59
210,63,1
211,31,15
212,1,76
213,169,120
214,3,19
215,1,1
216,1,73
217,1,11
218,73,98
219,1,1
220,1,1
221,4,2
222,1,1
223,1,1
224,3,6
225,1,8
226,1,1
227,1,1
228,1,1
229,10,8
230,1,1
231,11,60
232,4,138
233,6,4
234,10,1
235,5,28
236,11,2
237,2,8
238,1,1
239,57,13
240,10,49
241,16,22
242,1,35
243,43,92
244,5,22
245,3,20
246,4,2
247,173,24
248,40,17
249,19,46
250,1,1
251,21,1
252,104,93
253,2,1
254,7,155
255,76,8
256,1,1
257,220,78
258,3,46
259,76,1
260,36,16
261,1,3
262,1,1
263,147,28
264,45,2
265,59,155
266,6,1
267,3,7
268,50,34
269,1,1
270,23,3
271,7,2
272,29,57
273,11,74
274,8,3
275,1,3
276,59,184
277,1,8
278,1,2
279,3,12
280,3,1
281,1,6
282,11,6
283,17,239
284,5,12
285,2,1
286,79,190
287,1,1
288,13,27
289,125,69
290,5,1
291,4,1
292,4,6
293,1,1
294,21,151
295,1,1
296,1,8
297,1,1
298,1,1
299,4,1
300,3,3
301,1,1
302,1,2
303,1,106
304,1,1
305,4,18
306,76,26
307,11,1
308,8,73
309,1,2
310,5,4
311,7,239
312,1,1
313,124,10
314,1,3
315,1,6
316,81,16
317,4,2
318,15,26
319,4,4
320,3,13
321,5,6
322,36,3
323,12,3
324,5,28
325,8,1
326,24,239
327,4,8
328,3,6
329,2,1
330,4,1
331,15,1
332,28,138
333,82,1
334,9,138
335,7,4
336,131,25
337,10,60
338,70,1
