ID,WIDTH,HEIGHT
0,112,231
1,214,87
2,47,152
3,26,57
4,90,83
5,3,226
6,189,17
7,2,92
8,7,32
9,165,231
10,2,111
11,8,1
12,2,118
13,113,34
14,105,171
15,26,1
16,11,57
17,50,55
18,20,4
19,94,221
20,40,113
21,8,1
22,16,118
23,177,32
24,194,34
25,12,1
26,70,25
27,31,120
28,119,229
29,17,116
30,68,25
31,196,155
32,188,158
33,16,81
34,29,29
35,141,33
36,5,65
37,1,5
38,144,207
39,159,226
40,18,1
41,104,14
42,8,10
43,5,19
44,159,139
45,65,39
46,203,2
47,3,50
48,6,7
49,32,60
50,51,133
51,21,171
52,201,229
53,194,24
54,1,2
55,189,29
56,1,54
57,32,205
58,85,1
59,9,1
60,4,117
61,1,1
62,216,118
63,21,87
64,183,231
65,121,158
66,2,7
67,1,22
68,10,81
69,32,14
70,144,10
71,154,96
72,43,1
73,20,1
74,7,51
75,17,8
76,52,52
77,4,1
78,39,133
79,68,22
80,1,33
81,4,73
82,49,205
83,31,11
84,2,111
85,7,3
86,13,73
87,1,41
88,61,32
89,101,31
90,3,37
91,1,33
92,130,7
93,1,19
94,6,14
95,1,66
96,21,113
97,2,1
98,6,1
99,1,29
100,7,62
101,131,231
102,55,226
103,226,162
104,1,112
105,13,20
106,2,41
107,3,57
108,11,55
109,1,60
110,1,4
111,47,79
112,123,13
113,8,1
114,4,52
115,4,109
116,189,115
117,15,33
118,1,1
119,68,52
120,214,19
121,1,33
122,9,55
123,98,60
124,1,1
125,12,8
126,203,109
127,7,3
128,159,39
129,5,170
130,38,1
131,26,9
132,4,18
133,53,57
134,16,70
135,13,10
136,3,111
137,24,12
138,75,108
139,17,1
140,187,92
141,1,139
142,1,14
143,13,16
144,17,41
145,6,1
146,3,111
147,6,14
148,37,13
149,2,39
150,3,1
151,13,2
152,1,1
153,206,43
154,1,2
155,1,1
156,159,81
157,2,1
158,34,5
159,3,37
160,3,111
161,177,17
162,214,75
163,1,3
164,80,13
165,4,33
166,1,5
167,76,229
168,6,54
169,72,1
170,1,18
171,1,36
172,1,32
173,203,20
174,144,2
175,3,1
176,1,11
177,13,15
178,24,42
179,114,57
180,2,2
181,1,112
182,26,2
183,6,150
184,1,1
185,68,11
186,3,36
187,6,5
188,10,1
189,4,41
190,1,1
191,1,25
192,3,1
193,4,69
194,13,57
195,7,9
196,69,31
197,13,1
198,82,16
199,8,55
200,113,171
201,3,1
202,22,1
203,4,42
204,1,7
205,31,2
206,2,112
207,27,116
208,21,9
209,34,1
210,1,4
211,1,73
212,177,5
213,4,41
214,23,23
215,178,4
216,7,4
217,83,32
218,58,116
219,129,8
220,90,70
221,6,1
222,1,1
223,68,3
224,149,39
225,24,55
226,216,31
227,121,20
228,2,54
229,1,3
230,15,207
231,7,51
232,17,12
233,37,1
234,82,26
235,72,1
236,50,81
237,1,111
238,44,31
239,182,1
240,5,73
241,19,9
242,1,6
243,20,39
244,107,13
245,121,22
246,1,3
247,56,108
248,114,221
249,130,21
250,8,1
251,13,11
252,16,19
253,1,1
254,29,1
255,7,28
256,7,54
257,41,81
258,13,2
259,1,1
260,121,31
261,2,170
262,19,24
263,5,1
264,1,16
265,4,92
266,3,73
267,4,1
268,26,3
269,214,6
270,1,36
271,16,24
272,189,125
273,5,1
274,1,8
275,2,10
276,2,74
277,3,2
278,18,5
279,50,22
280,1,29
281,4,1
282,18,4
283,1,1
284,1,1
285,28,33
286,13,2
287,5,3
288,2,1
289,23,1
290,2,72
291,26,12
292,82,7
293,68,2
294,159,48
295,1,2
296,82,8
297,3,3
298,60,25
299,1,35
