ID,WIDTH,HEIGHT
0,104,247
1,5,122
2,222,337
3,16,235
4,406,96
5,19,348
6,191,20
7,134,2
8,11,8
9,359,17
10,20,3
11,312,1
12,359,95
13,3,2
14,25,250
15,14,188
16,102,188
17,123,2
18,116,147
19,406,13
20,12,235
21,9,37
22,25,98
23,22,115
24,25,235
25,154,93
26,2,318
27,406,21
28,116,100
29,42,73
30,327,328
31,94,1
32,7,1
33,359,24
34,359,97
35,28,122
36,406,69
37,406,1
38,109,1
39,35,237
40,13,115
41,7,41
42,25,2
43,325,181
44,7,5
45,1,26
46,10,2
47,154,142
48,6,1
49,52,122
50,18,235
51,7,6
52,188,188
53,5,318
54,214,8
55,10,150
56,394,37
57,327,62
58,5,23
59,7,17
60,116,2
61,116,8
62,4,1
63,116,5
64,121,8
65,3,3
66,406,1
67,116,50
68,359,1
69,274,122
70,56,3
71,325,236
72,1,188
73,33,318
74,10,85
75,134,2
76,135,1
77,109,3
78,1,26
79,7,24
80,109,2
81,10,188
82,244,417
83,40,1
84,104,170
85,35,81
86,58,2
87,135,2
88,2,3
89,7,1
90,327,27
91,3,37
92,359,33
93,2,188
94,14,3
95,2,1
96,60,8
97,47,1
98,191,10
99,184,337
