ID,WIDTH,HEIGHT
0,11,279
1,268,276
2,276,244
3,205,5
4,49,171
5,256,185
6,206,122
7,270,279
8,8,88
9,266,231
10,30,279
11,140,29
12,152,6
13,248,235
14,34,211
15,98,279
16,50,211
17,256,238
18,8,164
19,32,211
20,63,278
21,47,25
22,83,164
23,34,279
24,210,13
25,161,171
26,210,22
27,115,164
28,266,204
29,185,278
30,70,279
31,70,279
32,152,163
33,65,7
34,210,137
35,205,2
36,94,191
37,47,254
38,210,11
39,256,64
40,45,88
41,276,269
42,41,88
43,152,42
44,210,37
45,13,279
46,70,29
47,2,15
48,9,279
49,208,15
