ID,WIDTH,HEIGHT
0,133,2
1,265,10
2,262,134
3,238,8
4,169,113
5,86,271
6,1,263
7,225,52
8,238,83
9,35,226
10,262,122
11,33,259
12,45,36
13,179,4
14,225,247
15,66,14
16,271,123
17,169,32
18,2,55
19,11,124
20,20,33
21,218,153
22,24,34
23,156,49
24,32,88
25,11,221
26,3,271
27,147,55
28,77,47
29,66,143
30,11,6
31,179,238
32,133,3
33,70,45
34,215,126
35,38,88
36,66,128
37,253,85
38,168,1
39,59,55
40,253,132
41,218,38
42,215,95
43,238,99
44,179,6
45,161,11
46,120,19
47,209,58
48,224,259
49,3,92
50,179,3
51,11,2
52,85,14
53,29,92
54,13,34
55,3,8
56,61,41
57,26,21
58,16,166
59,265,196
60,271,213
61,39,221
62,262,222
63,10,271
64,37,3
65,64,41
66,8,3
67,34,17
68,161,36
69,10,72
70,16,5
71,106,49
72,177,271
73,2,263
74,2,20
75,66,13
76,253,43
77,8,20
78,30,55
79,29,12
80,29,5
81,99,17
82,179,14
83,238,7
84,1,3
85,1,3
86,211,201
87,43,92
88,10,3
89,85,44
90,168,1
91,179,1
92,143,21
93,20,158
94,5,259
95,48,34
96,253,57
97,176,226
98,29,46
99,66,139
