ID,WIDTH,HEIGHT
0,26,43
1,50,38
2,58,27
3,94,86
4,59,107
5,58,60
6,100,39
7,96,26
8,55,89
9,107,82
10,74,41
11,79,92
12,50,107
13,27,50
14,56,22
15,109,43
16,21,61
17,26,96
18,30,47
19,65,29
20,24,44
21,27,89
22,101,34
23,101,26
24,41,99
25,66,24
26,25,57
27,39,33
28,25,96
29,55,66
30,33,46
31,39,59
32,89,38
33,124,50
34,44,47
35,44,108
36,45,24
37,26,87
38,103,30
39,111,45
40,79,22
41,84,58
42,66,91
43,50,38
44,44,138
45,59,65
46,56,95
47,22,57
48,55,50
49,63,59
50,48,25
51,49,54
52,43,36
53,33,35
54,66,31
55,61,120
56,32,43
57,41,40
58,34,38
59,57,82
60,66,18
61,56,19
62,119,79
63,62,55
64,27,57
65,77,54
66,46,24
67,50,43
68,26,40
69,59,120
70,50,23
71,23,50
72,25,53
73,44,37
74,26,58
75,27,39
76,110,31
77,21,60
78,23,47
79,25,92
80,49,26
81,169,43
82,35,34
83,39,32
84,124,51
85,31,34
86,30,50
87,24,47
88,24,95
89,68,124
90,109,59
91,26,50
92,104,37
93,39,49
94,49,97
95,51,37
96,33,50
97,56,31
98,34,58
99,56,40
100,23,89
101,42,37
102,36,50
103,23,88
104,74,51
105,94,66
106,24,67
107,48,60
108,21,63
109,87,23
110,59,58
111,111,50
112,73,66
113,65,24
114,27,46
115,50,83
116,30,101
117,43,34
118,59,82
119,70,89
120,50,39
121,22,88
122,99,50
123,25,97
124,61,44
125,68,28
126,21,78
127,46,27
128,37,29
129,47,30
130,73,26
131,59,108
132,81,21
133,34,46
134,60,38
135,21,54
136,58,83
137,32,51
138,36,52
139,25,85
140,20,52
141,56,121
142,30,43
143,58,62
144,63,82
145,50,27
146,112,43
147,65,73
148,24,45
149,65,35
150,41,26
151,28,67
152,62,60
153,116,55
154,28,60
155,34,56
156,39,46
157,65,79
158,37,32
159,58,31
160,47,45
161,43,99
162,46,37
163,66,52
164,40,35
165,89,41
166,25,63
167,59,92
168,24,83
169,44,90
170,33,120
171,26,44
172,58,25
173,48,41
174,100,40
175,43,40
176,65,65
177,66,59
178,127,34
179,32,54
180,61,20
181,38,29
182,62,93
183,48,37
184,71,60
185,44,38
186,66,66
187,54,25
188,59,58
189,38,52
190,30,51
191,48,24
192,36,53
193,22,88
194,29,47
195,33,34
196,32,35
197,35,31
198,56,37
199,81,23
200,53,56
201,32,60
202,37,29
203,49,79
204,93,53
205,38,32
206,43,77
207,69,52
208,54,72
209,61,20
210,50,38
211,49,45
212,50,87
213,49,63
214,27,104
215,43,29
216,31,39
217,68,18
218,42,29
219,99,40
220,51,25
221,41,36
222,38,31
223,60,66
224,25,97
225,26,47
226,29,36
227,43,37
228,37,35
229,58,18
230,88,32
231,60,40
232,66,18
233,32,38
234,28,94
235,49,28
236,55,28
237,77,23
238,54,47
239,27,46
240,66,28
241,68,52
242,32,50
243,43,63
244,97,39
245,30,67
246,34,80
247,101,26
248,17,67
249,61,35
250,130,49
251,22,88
252,26,64
253,50,101
254,87,31
255,52,25
256,33,63
257,51,27
258,27,41
259,69,20
260,51,88
261,18,58
262,71,20
263,42,29
264,29,89
265,85,34
266,95,43
267,99,42
268,23,46
269,18,63
270,44,43
271,71,26
272,46,51
273,52,20
274,29,37
275,23,51
276,27,88
277,53,37
278,65,18
279,47,29
280,32,44
281,23,78
282,49,36
283,27,83
284,32,36
285,38,33
286,18,60
287,33,33
288,50,26
289,66,48
290,103,30
291,28,38
292,52,76
293,30,46
294,27,39
295,32,53
296,28,44
297,36,74
298,50,84
299,27,39
300,29,67
301,22,88
302,85,115
303,99,35
304,52,29
305,35,89
306,50,44
307,39,68
308,31,76
309,36,32
310,87,57
311,73,46
312,83,34
313,29,36
314,33,51
315,88,45
316,61,67
317,38,34
318,45,36
319,48,77
320,55,60
321,28,44
322,34,31
323,30,40
324,76,25
325,27,46
326,65,51
327,94,47
328,58,61
329,58,59
330,34,35
331,69,50
332,76,25
333,71,35
334,35,32
335,124,31
336,62,44
337,38,28
338,38,32
339,45,27
340,65,22
341,20,63
342,41,108
343,68,17
344,32,56
345,52,30
346,45,42
347,68,17
348,26,46
349,38,38
350,61,20
351,42,55
352,36,54
353,44,40
354,33,37
355,81,24
356,26,51
357,56,41
358,33,96
359,69,34
360,66,90
361,65,40
362,32,58
363,30,61
364,28,46
365,33,52
366,38,29
367,35,31
368,37,32
369,25,96
370,63,26
371,65,54
372,34,52
373,74,39
374,56,20
375,57,27
376,52,21
377,68,21
378,34,66
379,34,33
380,53,47
381,58,18
382,43,34
383,77,27
384,68,31
385,100,47
386,26,51
387,55,67
388,29,37
389,49,24
390,37,60
391,34,58
392,34,51
393,26,50
394,79,25
395,19,60
396,101,47
397,37,32
398,34,52
399,76,41
