ID,WIDTH,HEIGHT
0,64,143
1,71,116
2,63,129
3,43,154
4,65,130
5,170,51
6,66,254
7,136,83
8,170,51
9,44,120
10,167,138
11,153,51
12,115,92
13,52,57
14,109,130
15,62,88
16,57,127
17,136,89
18,151,49
19,98,120
20,71,116
21,83,97
22,75,107
23,170,46
24,69,118
25,170,215
26,175,138
27,87,68
28,118,81
29,75,104
30,136,99
31,161,172
32,96,84
33,187,51
34,106,82
35,151,244
36,105,104
37,135,49
38,170,48
39,98,130
40,107,48
41,123,130
42,42,129
43,37,134
44,111,54
45,82,99
46,82,116
47,79,79
48,93,53
49,43,129
50,36,143
51,87,163
52,106,115
53,54,66
54,36,143
55,75,147
56,61,84
57,111,200
58,70,127
59,62,127
60,94,53
61,153,76
62,107,56
63,115,63
64,85,87
65,101,72
66,51,105
67,90,84
68,44,116
69,96,113
70,46,134
71,79,169
72,55,116
73,59,135
74,64,105
75,61,120
76,80,93
77,73,123
78,136,89
79,131,150
80,136,83
81,170,47
82,69,130
83,115,64
84,73,131
85,118,91
86,101,116
87,170,63
88,85,87
89,77,135
90,119,93
91,101,104
92,64,120
93,101,82
94,128,120
95,127,104
96,202,150
97,83,57
98,81,31
99,81,35
