ID,WIDTH,HEIGHT
0,210,75
1,168,103
2,141,162
3,153,119
4,123,158
5,155,120
6,145,110
7,112,168
8,113,168
9,211,91
10,133,158
11,96,249
12,77,195
13,130,111
14,71,214
15,100,165
16,81,240
17,219,115
18,175,120
19,172,78
20,200,94
21,177,119
22,96,235
23,219,183
24,172,80
25,98,155
26,102,155
27,206,103
28,155,162
29,122,168
30,232,76
31,63,152
32,104,240
33,58,158
34,210,86
35,145,130
36,155,135
37,168,152
38,102,92
39,115,235
40,84,214
41,155,222
42,110,165
43,166,111
44,169,195
45,84,195
46,219,273
47,130,92
48,93,158
49,65,152
