ID,WIDTH,HEIGHT
0,43,60
1,48,125
2,57,137
3,75,92
4,104,141
5,56,61
6,92,155
7,243,61
8,118,65
9,87,75
10,59,70
11,123,67
12,74,40
13,46,48
14,39,73
15,106,76
16,85,27
17,26,83
18,85,78
19,42,65
20,61,44
21,153,77
22,139,41
23,76,55
24,243,62
25,93,116
26,128,48
27,44,66
28,77,98
29,49,63
30,57,64
31,49,75
32,36,67
33,64,120
34,104,30
35,67,125
36,163,89
37,61,42
38,73,109
39,112,128
40,163,97
41,82,31
42,78,49
43,56,159
44,63,72
45,92,68
46,48,57
47,92,88
48,59,65
49,37,97
50,141,45
51,124,45
52,54,46
53,36,72
54,77,155
55,102,27
56,126,67
57,44,171
58,78,98
59,52,205
60,69,46
61,48,45
62,46,48
63,63,37
64,80,109
65,69,34
66,67,46
67,78,44
68,31,120
69,75,35
70,90,39
71,47,84
72,64,168
73,69,137
74,141,117
75,38,152
76,77,103
77,31,88
78,50,58
79,141,45
80,126,39
81,71,34
82,88,88
83,72,35
84,33,105
85,44,50
86,85,56
87,87,96
88,85,30
89,63,123
90,52,52
91,124,31
92,70,51
93,45,62
94,75,104
95,38,152
96,92,69
97,46,125
98,72,33
99,64,60
100,79,31
101,50,63
102,102,27
103,33,75
104,43,72
105,47,49
106,38,106
107,64,39
108,55,51
109,143,149
110,37,99
111,141,232
112,72,44
113,39,72
114,44,99
115,78,49
116,61,48
117,91,66
118,71,52
119,39,73
120,45,83
121,79,41
122,42,75
123,69,34
124,44,120
125,69,41
126,73,51
127,59,73
128,63,83
129,58,70
130,85,43
131,38,88
132,72,45
133,45,56
134,71,74
135,29,95
136,85,61
137,47,84
138,82,39
139,59,106
140,35,105
141,45,49
142,52,45
143,42,72
144,72,47
145,62,46
146,41,97
147,48,66
148,85,28
149,26,91
150,75,40
151,45,50
152,85,45
153,52,61
154,43,72
155,91,45
156,34,76
157,46,77
158,28,102
159,187,56
160,45,75
161,63,60
162,78,53
163,104,33
164,43,91
165,59,40
166,38,67
167,71,51
168,40,76
169,85,35
170,65,40
171,57,73
172,102,37
173,48,50
174,40,139
175,52,46
176,68,60
177,111,55
178,139,46
179,45,72
180,67,59
181,64,86
182,69,34
183,58,70
184,47,67
185,52,46
186,50,113
187,84,63
188,36,72
189,63,37
190,52,61
191,45,56
192,33,102
193,102,46
194,47,76
195,46,77
196,29,95
197,126,98
198,53,75
199,102,42
