ID,WIDTH,HEIGHT
0,168,127
1,181,34
2,82,74
3,45,20
4,92,123
5,7,168
6,166,122
7,1,44
8,13,1
9,1,1
10,93,104
11,62,36
12,139,168
13,48,69
14,183,23
15,162,18
16,53,16
17,45,7
18,2,149
19,50,76
20,118,183
21,29,15
22,75,7
23,34,50
24,11,109
25,182,186
26,9,5
27,11,102
28,183,58
29,123,2
30,130,18
31,95,31
32,24,189
33,83,40
34,1,3
35,25,1
36,88,50
37,87,1
38,8,82
39,22,9
40,130,40
41,2,151
42,150,17
43,54,168
44,2,91
45,4,91
46,33,91
47,1,3
48,27,4
49,19,76
50,62,7
51,22,1
52,45,8
53,44,4
54,151,1
55,23,189
56,2,12
57,2,132
58,174,30
59,2,1
60,7,20
61,7,7
62,143,112
63,35,183
64,75,23
65,44,5
66,2,18
67,8,125
68,7,133
69,163,140
70,88,28
71,167,26
72,148,174
73,5,26
74,2,52
75,24,3
76,183,132
77,1,1
78,1,33
79,105,2
80,79,4
81,72,5
82,1,27
83,62,44
84,2,7
85,80,163
86,64,69
87,3,2
88,64,12
89,68,160
90,128,168
91,60,1
92,49,125
93,45,11
94,13,115
95,11,2
96,1,1
97,12,27
98,1,13
99,12,20
100,12,109
101,47,52
102,9,90
103,1,39
104,1,82
105,21,7
106,183,1
107,1,6
108,24,1
109,3,69
110,183,5
111,162,14
112,137,160
113,45,17
114,59,9
115,87,1
116,71,2
117,58,15
118,25,93
119,113,118
120,8,4
121,39,47
122,14,125
123,5,5
124,1,189
125,11,36
126,15,25
127,15,51
128,38,1
129,11,134
130,53,2
131,20,1
132,4,64
133,10,4
134,117,6
135,1,4
136,1,81
137,13,132
138,69,8
139,47,1
140,4,9
141,5,7
142,189,140
143,1,14
144,27,4
145,2,77
146,16,6
147,183,1
148,94,5
149,51,189
150,23,112
151,11,1
152,1,2
153,63,189
154,15,79
155,16,15
156,2,15
157,2,1
158,9,28
159,112,7
160,47,16
161,44,40
162,62,16
163,2,44
164,11,9
165,35,2
166,1,1
167,1,1
168,10,2
169,2,21
170,5,91
171,4,9
172,8,91
173,3,53
174,13,1
175,1,26
176,44,35
177,106,10
178,3,3
179,13,4
180,1,47
181,3,89
182,1,1
183,26,7
184,182,168
185,38,28
186,19,183
187,31,6
188,9,4
189,11,26
190,160,83
191,1,96
192,32,140
193,3,1
194,9,8
195,112,127
196,75,2
197,20,1
198,1,5
199,1,5
200,44,13
201,15,3
202,11,99
203,6,168
204,59,100
205,36,7
206,17,28
207,33,76
208,45,95
209,16,10
210,183,8
211,9,60
212,31,9
213,97,95
214,17,1
215,30,1
216,8,14
217,1,5
218,3,56
219,1,2
220,4,16
221,16,7
222,157,74
223,1,123
224,57,47
225,2,27
226,1,1
227,36,77
228,44,2
229,26,88
230,1,44
231,1,7
232,1,1
233,2,55
234,75,6
235,5,2
236,41,90
237,6,1
238,1,44
239,43,7
240,4,9
241,71,3
242,9,91
243,80,55
244,99,5
245,181,10
246,3,7
247,7,183
248,11,3
249,14,2
250,45,56
251,7,1
252,106,4
253,147,4
254,28,9
255,42,77
256,21,168
257,20,4
258,106,111
259,73,15
260,35,14
261,1,2
262,13,183
263,12,73
264,2,27
265,1,1
266,50,47
267,6,44
268,35,6
269,8,4
270,1,5
271,1,1
272,22,4
273,14,1
274,189,23
275,1,1
276,12,72
277,155,74
278,12,9
279,47,69
280,58,73
281,189,86
282,164,132
283,14,159
284,15,4
285,1,30
286,17,4
287,12,3
288,47,7
289,5,7
290,20,1
291,55,2
292,20,2
293,80,20
294,7,24
295,28,1
296,15,5
297,60,5
298,26,8
299,11,20
300,1,45
301,123,40
302,85,1
303,167,97
304,71,104
305,30,26
306,1,4
307,103,82
308,2,41
309,31,4
310,11,21
311,1,87
312,45,90
313,1,10
314,17,5
315,3,47
316,1,104
317,97,30
318,1,19
319,3,91
320,107,48
321,26,67
322,40,125
323,54,168
324,19,16
325,10,1
326,53,1
327,1,27
328,19,77
329,95,127
330,5,39
331,11,11
332,6,125
333,67,74
334,5,168
335,6,5
336,123,159
337,3,168
338,168,36
339,1,2
340,1,23
341,3,3
342,1,5
343,54,10
344,29,78
345,1,4
346,1,91
347,16,1
348,20,1
349,41,60
350,150,3
351,26,1
352,4,73
353,42,1
354,133,60
355,21,16
356,1,1
357,19,36
358,31,12
359,88,46
360,1,37
361,1,3
362,47,4
363,5,125
364,103,78
365,84,40
366,135,115
367,11,2
368,2,19
369,16,1
370,1,1
371,3,72
372,41,115
373,130,58
374,3,31
375,6,2
376,146,83
377,23,168
378,13,1
379,26,9
380,14,1
381,1,44
382,61,127
383,1,2
384,1,104
385,1,57
386,6,1
387,146,19
388,47,2
389,25,66
390,166,164
391,77,26
392,11,34
393,69,35
394,2,5
395,4,1
396,4,4
397,17,6
398,106,48
399,47,7
