ID,WIDTH,HEIGHT
0,405,225
1,342,91
2,385,170
3,308,348
4,37,23
5,140,114
6,253,293
7,40,180
8,101,13
9,342,101
10,33,123
11,210,64
12,385,57
13,210,159
14,51,12
15,97,265
16,66,123
17,265,114
18,241,13
19,223,62
20,97,34
21,150,146
22,223,218
23,182,182
24,342,66
25,342,1
26,178,92
27,210,93
28,3,6
29,5,140
30,385,8
31,145,131
32,6,6
33,385,6
34,178,31
35,4,140
36,223,33
37,68,49
38,213,125
39,385,286
40,342,31
41,57,123
42,3,123
43,29,49
44,213,55
45,51,134
46,5,123
47,37,108
48,210,65
49,342,47
