ID,WIDTH,HEIGHT
0,74,42
1,253,192
2,117,53
3,37,245
4,261,2
5,37,162
6,250,30
7,2,17
8,80,77
9,121,3
10,3,153
11,242,106
12,68,28
13,31,23
14,137,79
15,66,1
16,17,253
17,250,87
18,133,66
19,11,17
20,63,69
21,247,246
22,234,12
23,261,173
24,248,17
25,5,7
26,89,14
27,54,214
28,23,122
29,24,89
30,3,253
31,114,43
32,171,140
33,6,253
34,212,2
35,97,221
36,255,1
37,5,1
38,57,214
39,34,4
40,204,1
41,6,29
42,59,29
43,8,2
44,253,140
45,155,122
46,24,19
47,2,132
48,160,42
49,92,20
50,6,7
51,85,14
52,28,35
53,45,168
54,103,3
55,71,52
56,5,13
57,144,1
58,193,72
59,109,30
60,17,29
61,252,221
62,177,29
63,1,18
64,12,4
65,112,1
66,6,14
67,228,8
68,25,253
69,18,3
70,255,68
71,29,3
72,11,12
73,109,1
74,1,267
75,3,11
76,112,2
77,69,253
78,242,48
79,10,1
80,109,11
81,234,28
82,1,24
83,11,18
84,92,1
85,228,5
86,49,52
87,66,25
88,9,24
89,22,1
90,6,253
91,22,81
92,24,4
93,242,8
94,228,3
95,109,1
96,95,52
97,261,2
98,1,19
99,35,18
100,3,13
101,6,22
102,83,8
103,28,50
104,66,1
105,11,29
106,182,167
107,24,36
108,212,2
109,1,18
110,1,1
111,56,4
112,31,1
113,45,153
114,234,69
115,13,4
116,1,253
117,223,23
118,12,2
119,44,1
120,45,267
121,12,1
122,228,1
123,223,18
124,1,10
125,1,43
126,10,1
127,10,2
128,10,2
129,32,11
130,1,15
131,130,53
132,118,66
133,19,4
134,9,10
135,77,14
136,6,23
137,83,53
138,2,253
139,255,94
140,1,4
141,212,24
142,1,5
143,159,147
144,30,162
145,207,1
146,123,267
147,199,89
148,12,28
149,8,1
150,73,53
151,9,18
152,4,43
153,2,14
154,1,2
155,23,132
156,1,267
157,66,1
158,78,1
159,5,18
160,24,69
161,59,1
162,97,79
163,57,267
164,1,43
165,31,244
166,14,1
167,68,139
168,80,11
169,10,69
170,10,1
171,23,1
172,1,253
173,46,245
174,31,1
175,12,1
176,35,1
177,1,1
178,1,10
179,159,74
180,5,22
181,156,1
182,35,1
183,261,55
184,1,2
185,171,81
186,210,92
187,49,1
188,210,76
189,12,1
190,3,132
191,61,1
192,6,1
193,9,15
194,83,109
195,3,15
196,242,122
197,28,36
198,234,37
199,52,20
