ID,WIDTH,HEIGHT
0,28,51
1,60,82
2,35,47
3,35,38
4,32,49
5,145,51
6,42,63
7,89,68
8,57,47
9,83,24
10,95,52
11,69,44
12,48,60
13,38,35
14,30,45
15,66,53
16,43,125
17,66,40
18,40,45
19,29,52
20,31,116
21,64,73
22,55,48
23,68,50
24,68,30
25,83,33
26,126,39
27,87,76
28,85,32
29,60,76
30,67,98
31,71,47
32,127,52
33,62,106
34,50,71
35,111,67
36,22,77
37,45,100
38,123,51
39,47,57
40,119,41
41,67,41
42,45,116
43,104,33
44,100,27
45,66,69
46,81,33
47,32,94
48,52,35
49,38,37
50,25,53
51,30,92
52,49,68
53,24,61
54,45,82
55,83,48
56,44,114
57,104,28
58,24,79
59,66,20
60,71,63
61,104,47
62,88,39
63,75,57
64,22,69
65,142,89
66,39,44
67,119,35
68,37,119
69,26,73
70,53,25
71,58,86
72,74,138
73,75,59
74,69,62
75,57,48
76,67,51
77,58,86
78,80,81
79,65,32
80,24,62
81,54,71
82,63,53
83,65,79
84,102,34
85,33,102
86,66,68
87,66,83
88,76,19
89,65,129
90,58,58
91,54,56
92,52,55
93,49,68
94,60,56
95,71,71
96,65,41
97,66,79
98,43,107
99,145,51
100,55,54
101,100,34
102,76,47
103,32,115
104,60,26
105,62,24
106,45,79
107,104,47
108,45,50
109,93,100
110,23,59
111,80,43
112,35,62
113,62,22
114,51,26
115,48,28
116,45,116
117,28,112
118,95,45
119,67,35
120,35,116
121,60,98
122,95,45
123,68,73
124,62,60
125,68,43
126,67,42
127,30,44
128,132,39
129,32,120
130,65,71
131,58,29
132,90,30
133,74,22
134,88,40
135,61,34
136,23,79
137,65,58
138,83,125
139,39,42
140,50,68
141,104,36
142,180,82
143,49,115
144,138,35
145,31,52
146,32,45
147,54,123
148,64,53
149,80,20
150,30,91
151,65,41
152,60,82
153,63,66
154,71,52
155,33,102
156,63,25
157,82,36
158,123,32
159,67,63
160,76,53
161,33,110
162,41,116
163,75,71
164,19,71
165,101,60
166,21,76
167,31,118
168,76,53
169,33,98
170,115,39
171,160,77
172,64,52
173,41,71
174,67,46
175,76,40
176,59,27
177,64,45
178,36,45
179,30,95
180,57,53
181,103,26
182,73,55
183,90,33
184,58,101
185,41,38
186,65,30
187,26,54
188,76,77
189,82,59
190,82,37
191,26,52
192,30,48
193,33,98
194,115,43
195,29,58
196,35,46
197,73,44
198,57,57
199,23,60
200,42,63
201,55,58
202,66,41
203,83,62
204,49,71
205,68,20
206,62,33
207,52,60
208,83,49
209,68,66
210,86,24
211,71,106
212,51,63
213,51,34
214,20,76
215,76,43
216,85,54
217,33,45
218,62,31
219,58,52
220,81,54
221,35,95
222,41,92
223,44,34
224,38,65
225,192,48
226,62,39
227,68,21
228,137,48
229,58,77
230,93,42
231,62,37
232,51,34
233,35,72
234,30,52
235,19,71
236,41,36
237,80,23
238,83,23
239,76,20
240,83,32
241,86,25
242,50,61
243,32,71
244,62,24
245,30,59
246,63,43
247,55,120
248,30,61
249,48,35
250,58,33
251,65,52
252,62,45
253,92,52
254,52,26
255,31,54
256,30,57
257,40,62
258,60,32
259,65,35
260,38,36
261,35,58
262,38,53
263,60,34
264,51,47
265,32,61
266,31,45
267,68,22
268,52,37
269,35,49
270,65,42
271,86,35
272,38,62
273,53,25
274,41,49
275,34,73
276,21,76
277,102,101
278,41,43
279,67,41
280,62,65
281,26,79
282,31,60
283,36,46
284,74,28
285,59,31
286,119,42
287,61,37
288,66,23
289,50,62
290,33,49
291,68,22
292,30,51
293,27,52
294,45,69
295,44,112
296,40,69
297,25,76
298,100,31
299,64,44
