ID,WIDTH,HEIGHT
0,70,278
1,27,271
2,262,380
3,1,38
4,252,2
5,165,19
6,5,35
7,6,1
8,8,8
9,44,69
10,4,53
11,23,88
12,12,3
13,1,109
14,2,42
15,7,1
16,35,10
17,191,6
18,335,27
19,7,101
20,32,64
21,4,8
22,15,21
23,12,1
24,1,10
25,10,41
26,191,17
27,38,21
28,4,16
29,1,90
30,2,26
31,17,48
32,1,26
33,82,1
34,2,35
35,2,64
36,5,15
37,1,37
38,78,224
39,78,1
40,6,10
41,252,8
42,14,6
43,243,50
44,252,76
45,146,2
46,7,15
47,8,32
48,2,2
49,58,1
50,75,44
51,5,8
52,55,1
53,21,70
54,20,39
55,18,3
56,60,10
57,1,1
58,15,1
59,136,9
60,16,1
61,9,234
62,8,28
63,1,106
64,69,40
65,224,396
66,1,19
67,4,8
68,82,37
69,5,69
70,1,1
71,38,16
72,30,120
73,1,1
74,38,54
75,1,1
76,1,1
77,11,70
78,133,1
79,222,57
80,49,128
81,7,1
82,1,1
83,393,257
84,16,1
85,30,151
86,25,25
87,28,26
88,4,36
89,150,1
90,1,1
91,82,4
92,2,9
93,51,271
94,1,67
95,3,101
96,129,47
97,106,54
98,25,108
99,50,1
100,31,2
101,2,12
102,12,56
103,31,10
104,1,41
105,2,100
106,22,108
107,2,66
108,14,21
109,3,1
110,8,1
111,280,3
112,1,69
113,52,6
114,55,52
115,19,48
116,175,35
117,4,8
118,6,55
119,6,1
120,1,2
121,1,37
122,2,3
123,15,4
124,18,62
125,3,1
126,1,3
127,1,4
128,1,3
129,43,21
130,2,10
131,1,3
132,1,5
133,41,1
134,1,21
135,1,6
136,393,54
137,2,9
138,58,3
139,243,92
140,137,67
141,320,19
142,39,35
143,85,3
144,1,1
145,1,1
146,24,1
147,52,6
148,89,8
149,50,30
150,55,2
151,1,7
152,160,9
153,393,66
154,78,28
155,105,9
156,1,1
157,61,38
158,232,21
159,85,8
160,7,43
161,1,9
162,49,120
163,1,1
164,12,1
165,1,47
166,1,114
167,3,14
168,2,41
169,151,276
170,243,55
171,5,1
172,2,39
173,1,8
174,2,26
175,1,2
176,2,1
177,2,72
178,1,3
179,51,10
180,121,28
181,2,35
182,19,2
183,139,2
184,99,6
185,27,36
186,37,1
187,13,25
188,99,64
189,17,1
190,1,36
191,2,4
192,1,1
193,51,9
194,2,17
195,7,1
196,7,2
197,1,1
198,27,3
199,1,12
200,1,23
201,9,5
202,3,36
203,6,17
204,2,3
205,6,1
206,1,18
207,1,1
208,6,9
209,4,9
210,1,1
211,1,67
212,209,3
213,1,69
214,29,1
215,38,4
216,1,28
217,12,4
218,4,26
219,3,57
220,146,6
221,1,1
222,24,1
223,154,271
224,55,78
225,2,1
226,34,17
227,9,8
228,121,12
229,16,1
230,21,47
231,133,2
232,2,26
233,50,61
234,1,1
235,1,1
236,3,1
237,3,109
238,7,15
239,180,2
240,3,41
241,3,37
242,19,1
243,1,1
244,3,3
245,50,88
246,1,1
247,1,17
248,121,43
249,1,56
250,127,4
251,55,2
252,1,2
253,43,19
254,30,8
255,31,22
256,2,32
257,8,21
258,52,15
259,280,166
260,1,21
261,151,31
262,35,46
263,27,18
264,2,93
265,32,1
266,201,125
267,69,3
268,34,2
269,1,19
270,11,7
271,4,1
272,3,6
273,15,1
274,55,2
275,49,1
276,15,1
277,6,17
278,8,1
279,82,25
280,50,26
281,43,3
282,280,3
283,3,84
284,25,1
285,55,19
286,17,234
287,9,1
288,5,234
289,5,9
290,44,64
291,11,3
292,18,1
293,1,19
294,155,13
295,41,1
296,23,42
297,1,1
298,1,23
299,64,4
300,1,40
301,1,7
302,14,67
303,1,2
304,11,11
305,59,1
306,2,21
307,77,3
308,1,4
309,1,6
310,4,109
311,37,4
312,8,51
313,9,1
314,1,2
315,17,41
316,180,11
317,7,1
318,3,73
319,3,1
320,169,52
321,33,7
322,243,74
323,43,396
324,8,2
325,2,16
326,111,39
327,6,17
328,122,3
329,1,54
330,10,8
331,89,46
332,69,69
333,5,47
334,12,1
335,3,1
336,58,1
337,42,1
338,6,2
339,105,32
340,61,13
341,73,19
342,30,4
343,1,1
344,201,38
345,184,15
346,2,7
347,1,47
348,65,9
349,2,7
350,6,1
351,18,1
352,55,1
353,201,88
354,11,1
355,3,1
356,8,2
357,1,1
358,44,40
359,18,1
360,2,41
361,31,3
362,28,41
363,113,7
364,139,110
365,6,10
366,6,1
367,3,10
368,3,15
369,111,13
370,6,8
371,223,1
372,7,8
373,12,1
374,5,6
375,24,8
376,151,88
377,1,1
378,69,278
379,3,18
380,2,101
381,12,2
382,2,8
383,38,3
384,10,19
385,7,1
386,20,10
387,139,8
388,6,41
389,34,1
390,201,48
391,1,17
392,50,8
393,3,16
394,6,11
395,55,1
396,1,4
397,1,3
398,2,51
399,49,23
