ID,WIDTH,HEIGHT
0,15,303
1,11,342
2,215,149
3,126,279
4,6,10
5,78,185
6,1,21
7,84,1
8,135,276
9,6,276
10,250,22
11,93,38
12,20,242
13,33,115
14,6,69
15,3,15
16,28,57
17,106,1
18,1,18
19,114,58
20,54,66
21,11,137
22,62,342
23,16,5
24,93,2
25,85,3
26,64,331
27,18,1
28,29,2
29,54,71
30,40,47
31,118,9
32,2,5
33,1,1
34,23,276
35,1,25
36,7,165
37,1,70
38,106,28
39,106,16
40,307,133
41,230,211
42,11,1
43,7,222
44,22,41
45,13,4
46,8,342
47,26,37
48,255,219
49,1,45
50,18,22
51,28,30
52,4,327
53,93,13
54,230,120
55,26,214
56,73,114
57,40,34
58,11,327
59,249,23
60,1,47
61,153,253
62,7,43
63,2,18
64,324,40
65,324,1
66,4,29
67,324,1
68,1,134
69,1,30
70,47,3
71,40,8
72,68,58
73,2,327
74,62,148
75,69,3
76,2,63
77,2,1
78,4,18
79,66,77
80,1,1
81,6,102
82,27,102
83,9,342
84,106,3
85,1,3
86,45,140
87,78,68
88,10,102
89,1,276
90,58,7
91,13,2
92,1,26
93,4,37
94,255,49
95,13,1
96,4,253
97,1,1
98,7,1
99,31,1
100,17,37
101,45,61
102,28,51
103,6,41
104,1,156
105,198,279
106,31,1
107,1,96
108,68,47
109,4,207
110,3,50
111,249,111
112,74,137
113,206,1
114,1,59
115,6,137
116,28,1
117,183,10
118,14,21
119,6,132
120,32,201
121,5,4
122,278,327
123,85,1
124,28,1
125,1,1
126,9,41
127,6,55
128,4,17
129,2,20
130,4,1
131,3,83
132,102,342
133,307,35
134,215,182
135,12,342
136,66,37
137,3,38
138,5,303
139,1,43
140,126,276
141,1,20
142,1,1
143,62,276
144,40,128
145,6,67
146,1,19
147,54,1
148,43,5
149,5,35
150,1,2
151,28,270
152,50,5
153,135,58
154,14,314
155,2,41
156,3,1
157,249,65
158,28,3
159,14,28
160,29,9
161,14,18
162,3,5
163,69,38
164,1,18
165,4,81
166,2,13
167,30,342
168,131,7
169,1,56
170,11,3
171,1,137
172,3,1
173,1,1
174,9,303
175,14,214
176,14,255
177,6,148
178,11,1
179,33,13
180,1,56
181,1,37
182,3,327
183,3,83
184,4,13
185,1,15
186,6,38
187,93,3
188,4,102
189,3,342
190,1,303
191,28,120
192,1,94
193,250,13
194,142,3
195,249,70
196,66,217
197,2,276
198,1,90
199,15,137
