ID,WIDTH,HEIGHT
0,119,53
1,125,78
2,165,59
3,110,61
4,97,107
5,109,394
6,54,160
7,71,134
8,165,61
9,53,194
10,118,72
11,127,53
12,134,50
13,105,64
14,70,127
15,92,128
16,56,130
17,58,207
18,121,216
19,68,121
20,148,80
21,90,87
22,68,96
23,55,127
24,107,85
25,120,76
26,52,122
27,124,70
28,128,70
29,63,112
30,97,83
31,71,119
32,65,95
33,67,100
34,61,105
35,72,131
36,135,91
37,165,83
38,92,89
39,61,120
40,81,91
41,73,127
42,72,150
43,97,135
44,120,97
45,78,118
46,64,212
47,120,102
48,120,59
49,121,99
50,135,190
51,64,112
52,41,156
53,165,92
54,83,134
55,147,64
56,63,127
57,128,79
58,77,119
59,77,121
60,120,60
61,92,108
62,98,134
63,110,64
64,128,51
65,123,74
66,123,104
67,69,160
68,125,98
69,252,139
70,78,95
71,127,49
72,145,50
73,59,148
74,162,43
75,78,116
76,72,130
77,162,44
78,81,103
79,51,136
80,134,50
81,62,148
82,119,58
83,67,100
84,127,54
85,128,65
86,119,58
87,165,104
88,77,96
89,94,136
90,66,120
91,65,116
92,61,107
93,66,118
94,119,64
95,108,118
96,55,122
97,145,60
98,69,156
99,119,161
